$Trinity lake Swift Cr inflow year updated 2016 YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
258.333,0.198216056
258.375,0.198216056
258.417,0.198216056
258.458,0.198216056
258.5,0.198216056
258.542,0.198216056
258.583,0.198216056
258.625,0.198216056
258.667,0.198216056
258.708,0.198216056
258.75,0.198216056
258.792,0.198216056
258.833,0.198216056
258.875,0.198216056
258.917,0.198216056
258.958,0.198216056
259,0.198216056
259.042,0.198216056
259.083,0.198216056
259.125,0.198216056
259.167,0.198216056
259.208,0.198216056
259.25,0.198216056
259.292,0.198216056
259.333,0.198216056
259.375,0.198216056
259.417,0.198216056
259.458,0.198216056
259.5,0.198216056
259.542,0.198216056
259.583,0.198216056
259.625,0.198216056
259.667,0.198216056
259.708,0.198216056
259.75,0.198216056
259.792,0.198216056
259.833,0.198216056
259.875,0.198216056
259.917,0.198216056
259.958,0.198216056
260,0.198216056
260.042,0.198216056
260.083,0.198216056
260.125,0.198216056
260.167,0.198216056
260.208,0.198216056
260.25,0.198216056
260.292,0.198216056
260.333,0.198216056
260.375,0.198216056
260.417,0.198216056
260.458,0.198216056
260.5,0.198216056
260.542,0.198216056
260.583,0.198216056
260.625,0.198216056
260.667,0.198216056
260.708,0.198216056
260.75,0.198216056
260.792,0.198216056
260.833,0.198216056
260.875,0.198216056
260.917,0.198216056
260.958,0.198216056
261,0.198216056
261.042,0.198216056
261.083,0.198216056
261.125,0.198216056
261.167,0.198216056
261.208,0.198216056
261.25,0.198216056
261.292,0.198216056
261.333,0.198216056
261.375,0.198216056
261.417,0.198216056
261.458,0.198216056
261.5,0.198216056
261.542,0.198216056
261.583,0.198216056
261.625,0.198216056
261.667,0.198216056
261.708,0.198216056
261.75,0.198216056
261.792,0.198216056
261.833,0.198216056
261.875,0.198216056
261.917,0.198216056
261.958,0.198216056
262,0.198216056
262.042,0.198216056
262.083,0.198216056
262.125,0.198216056
262.167,0.198216056
262.208,0.198216056
262.25,0.198216056
262.292,0.198216056
262.333,0.198216056
262.375,0.198216056
262.417,0.198216056
262.458,0.198216056
262.5,0.198216056
262.542,0.198216056
262.583,0.198216056
262.625,0.198216056
262.667,0.198216056
262.708,0.198216056
262.75,0.198216056
262.792,0.198216056
262.833,0.198216056
262.875,0.198216056
262.917,0.198216056
262.958,0.198216056
263,0.198216056
263.042,0.198216056
263.083,0.198216056
263.125,0.198216056
263.167,0.198216056
263.208,0.198216056
263.25,0.198216056
263.292,0.198216056
263.333,0.198216056
263.375,0.198216056
263.417,0.198216056
263.458,0.198216056
263.5,0.198216056
263.542,0.198216056
263.583,0.198216056
263.625,0.198216056
263.667,0.198216056
263.708,0.198216056
263.75,0.198216056
263.792,0.198216056
263.833,0.198216056
263.875,0.198216056
263.917,0.198216056
263.958,0.198216056
264,0.198216056
264.042,0.198216056
264.083,0.198216056
264.125,0.198216056
264.167,0.198216056
264.208,0.198216056
264.25,0.198216056
264.292,0.198216056
264.333,0.198216056
264.375,0.198216056
264.417,0.198216056
264.458,0.198216056
264.5,0.198216056
264.542,0.198216056
264.583,0.198216056
264.625,0.198216056
264.667,0.198216056
264.708,0.198216056
264.75,0.198216056
264.792,0.198216056
264.833,0.198216056
264.875,0.198216056
264.917,0.198216056
264.958,0.198216056
265,0.198216056
265.042,0.198216056
265.083,0.198216056
265.125,0.198216056
265.167,0.198216056
265.208,0.198216056
265.25,0.198216056
265.292,0.198216056
265.333,0.198216056
265.375,0.198216056
265.417,0.198216056
265.458,0.198216056
265.5,0.198216056
265.542,0.198216056
265.583,0.198216056
265.625,0.198216056
265.667,0.198216056
265.708,0.198216056
265.75,0.198216056
265.792,0.198216056
265.833,0.198216056
265.875,0.198216056
265.917,0.198216056
265.958,0.198216056
266,0.198216056
266.042,0.198216056
266.083,0.198216056
266.125,0.198216056
266.167,0.198216056
266.208,0.198216056
266.25,0.198216056
266.292,0.198216056
266.333,0.198216056
266.375,0.198216056
266.417,0.198216056
266.458,0.198216056
266.5,0.198216056
266.542,0.198216056
266.583,0.198216056
266.625,0.198216056
266.667,0.198216056
266.708,0.198216056
266.75,0.198216056
266.792,0.198216056
266.833,0.198216056
266.875,0.198216056
266.917,0.198216056
266.958,0.198216056
267,0.198216056
267.042,0.198216056
267.083,0.198216056
267.125,0.198216056
267.167,0.198216056
267.208,0.198216056
267.25,0.198216056
267.292,0.198216056
267.333,0.198216056
267.375,0.198216056
267.417,0.198216056
267.458,0.198216056
267.5,0.198216056
267.542,0.198216056
267.583,0.198216056
267.625,0.198216056
267.667,0.198216056
267.708,0.198216056
267.75,0.198216056
267.792,0.198216056
267.833,0.198216056
267.875,0.198216056
267.917,0.198216056
267.958,0.198216056
268,0.198216056
268.042,0.198216056
268.083,0.198216056
268.125,0.198216056
268.167,0.198216056
268.208,0.198216056
268.25,0.198216056
268.292,0.198216056
268.333,0.198216056
268.375,0.198216056
268.417,0.198216056
268.458,0.198216056
268.5,0.198216056
268.542,0.198216056
268.583,0.198216056
268.625,0.198216056
268.667,0.198216056
268.708,0.198216056
268.75,0.198216056
268.792,0.198216056
268.833,0.198216056
268.875,0.198216056
268.917,0.198216056
268.958,0.198216056
269,0.198216056
269.042,0.198216056
269.083,0.198216056
269.125,0.198216056
269.167,0.198216056
269.208,0.198216056
269.25,0.198216056
269.292,0.198216056
269.333,0.198216056
269.375,0.198216056
269.417,0.198216056
269.458,0.198216056
269.5,0.198216056
269.542,0.198216056
269.583,0.198216056
269.625,0.198216056
269.667,0.198216056
269.708,0.198216056
269.75,0.198216056
269.792,0.198216056
269.833,0.198216056
269.875,0.198216056
269.917,0.198216056
269.958,0.198216056
270,0.198216056
270.042,0.198216056
270.083,0.198216056
270.125,0.198216056
270.167,0.198216056
270.208,0.198216056
270.25,0.198216056
270.292,0.198216056
270.333,0.198216056
270.375,0.198216056
270.417,0.198216056
270.458,0.198216056
270.5,0.198216056
270.542,0.198216056
270.583,0.198216056
270.625,0.198216056
270.667,0.198216056
270.708,0.198216056
270.75,0.198216056
270.792,0.198216056
270.833,0.198216056
270.875,0.198216056
270.917,0.198216056
270.958,0.198216056
271,0.198216056
271.042,0.198216056
271.083,0.198216056
271.125,0.198216056
271.167,0.198216056
271.208,0.198216056
271.25,0.198216056
271.292,0.198216056
271.333,0.198216056
271.375,0.198216056
271.417,0.198216056
271.458,0.198216056
271.5,0.198216056
271.542,0.198216056
271.583,0.198216056
271.625,0.198216056
271.667,0.198216056
271.708,0.198216056
271.75,0.198216056
271.792,0.198216056
271.833,0.198216056
271.875,0.198216056
271.917,0.198216056
271.958,0.198216056
272,0.198216056
272.042,0.198216056
272.083,0.198216056
272.125,0.198216056
272.167,0.198216056
272.208,0.198216056
272.25,0.198216056
272.292,0.198216056
272.333,0.198216056
272.375,0.198216056
272.417,0.198216056
272.458,0.198216056
272.5,0.198216056
272.542,0.198216056
272.583,0.198216056
272.625,0.198216056
272.667,0.198216056
272.708,0.198216056
272.75,0.198216056
272.792,0.198216056
272.833,0.198216056
272.875,0.198216056
272.917,0.198216056
272.958,0.198216056
273,0.198216056
273.042,0.198216056
273.083,0.198216056
273.125,0.198216056
273.167,0.198216056
273.208,0.198216056
273.25,0.198216056
273.292,0.198216056
273.333,0.198216056
273.375,0.198216056
273.417,0.198216056
273.458,0.198216056
273.5,0.198216056
273.542,0.198216056
273.583,0.198216056
273.625,0.198216056
273.667,0.198216056
273.708,0.198216056
273.75,0.198216056
273.792,0.198216056
273.833,0.198216056
273.875,0.198216056
273.917,0.198216056
273.958,0.198216056
274,0.198216056
274.042,0.198216056
274.083,0.198216056
274.125,0.198216056
274.167,0.198216056
274.208,0.198216056
274.25,0.198216056
274.292,0.198216056
274.333,0.198216056
274.375,0.198216056
274.417,0.198216056
274.458,0.198216056
274.5,0.198216056
274.542,0.198216056
274.583,0.198216056
274.625,0.198216056
274.667,0.198216056
274.708,0.198216056
274.75,0.198216056
274.792,0.198216056
274.833,0.198216056
274.875,0.198216056
274.917,0.198216056
274.958,0.198216056
275,4.785501911
275.042,4.785501911
275.083,4.785501911
275.125,4.785501911
275.167,4.785501911
275.208,4.785501911
275.25,4.785501911
275.292,4.785501911
275.333,4.785501911
275.375,4.785501911
275.417,4.785501911
275.458,4.785501911
275.5,4.785501911
275.542,4.785501911
275.583,4.785501911
275.625,4.785501911
275.667,4.785501911
275.708,4.785501911
275.75,4.785501911
275.792,4.785501911
275.833,4.785501911
275.875,4.785501911
275.917,4.785501911
275.958,4.785501911
276,4.785501911
276.042,4.785501911
276.083,4.785501911
276.125,4.785501911
276.167,4.785501911
276.208,4.785501911
276.25,4.785501911
276.292,4.785501911
276.333,4.785501911
276.375,4.785501911
276.417,4.785501911
276.458,4.785501911
276.5,4.785501911
276.542,4.785501911
276.583,4.785501911
276.625,4.785501911
276.667,4.785501911
276.708,4.785501911
276.75,4.785501911
276.792,4.785501911
276.833,4.785501911
276.875,4.785501911
276.917,4.785501911
276.958,4.785501911
277,4.785501911
277.042,4.785501911
277.083,4.785501911
277.125,4.785501911
277.167,4.785501911
277.208,4.785501911
277.25,4.785501911
277.292,4.785501911
277.333,4.785501911
277.375,4.785501911
277.417,4.785501911
277.458,4.785501911
277.5,4.785501911
277.542,4.785501911
277.583,4.785501911
277.625,4.785501911
277.667,4.785501911
277.708,4.785501911
277.75,4.785501911
277.792,4.785501911
277.833,4.785501911
277.875,4.785501911
277.917,4.785501911
277.958,4.785501911
278,4.785501911
278.042,4.785501911
278.083,4.785501911
278.125,4.785501911
278.167,4.785501911
278.208,4.785501911
278.25,4.785501911
278.292,4.785501911
278.333,4.785501911
278.375,4.785501911
278.417,4.785501911
278.458,4.785501911
278.5,4.785501911
278.542,4.785501911
278.583,4.785501911
278.625,4.785501911
278.667,4.785501911
278.708,4.785501911
278.75,4.785501911
278.792,4.785501911
278.833,4.785501911
278.875,4.785501911
278.917,4.785501911
278.958,4.785501911
279,4.785501911
279.042,4.785501911
279.083,4.785501911
279.125,4.785501911
279.167,4.785501911
279.208,4.785501911
279.25,4.785501911
279.292,4.785501911
279.333,4.785501911
279.375,4.785501911
279.417,4.785501911
279.458,4.785501911
279.5,4.785501911
279.542,4.785501911
279.583,4.785501911
279.625,4.785501911
279.667,4.785501911
279.708,4.785501911
279.75,4.785501911
279.792,4.785501911
279.833,4.785501911
279.875,4.785501911
279.917,4.785501911
279.958,4.785501911
280,4.785501911
280.042,4.785501911
280.083,4.785501911
280.125,4.785501911
280.167,4.785501911
280.208,4.785501911
280.25,4.785501911
280.292,4.785501911
280.333,4.785501911
280.375,4.785501911
280.417,4.785501911
280.458,4.785501911
280.5,4.785501911
280.542,4.785501911
280.583,4.785501911
280.625,4.785501911
280.667,4.785501911
280.708,4.785501911
280.75,4.785501911
280.792,4.785501911
280.833,4.785501911
280.875,4.785501911
280.917,4.785501911
280.958,4.785501911
281,4.785501911
281.042,4.785501911
281.083,4.785501911
281.125,4.785501911
281.167,4.785501911
281.208,4.785501911
281.25,4.785501911
281.292,4.785501911
281.333,4.785501911
281.375,4.785501911
281.417,4.785501911
281.458,4.785501911
281.5,4.785501911
281.542,4.785501911
281.583,4.785501911
281.625,4.785501911
281.667,4.785501911
281.708,4.785501911
281.75,4.785501911
281.792,4.785501911
281.833,4.785501911
281.875,4.785501911
281.917,4.785501911
281.958,4.785501911
282,4.785501911
282.042,4.785501911
282.083,4.785501911
282.125,4.785501911
282.167,4.785501911
282.208,4.785501911
282.25,4.785501911
282.292,4.785501911
282.333,4.785501911
282.375,4.785501911
282.417,4.785501911
282.458,4.785501911
282.5,4.785501911
282.542,4.785501911
282.583,4.785501911
282.625,4.785501911
282.667,4.785501911
282.708,4.785501911
282.75,4.785501911
282.792,4.785501911
282.833,4.785501911
282.875,4.785501911
282.917,4.785501911
282.958,4.785501911
283,4.785501911
283.042,4.785501911
283.083,4.785501911
283.125,4.785501911
283.167,4.785501911
283.208,4.785501911
283.25,4.785501911
283.292,4.785501911
283.333,4.785501911
283.375,4.785501911
283.417,4.785501911
283.458,4.785501911
283.5,4.785501911
283.542,4.785501911
283.583,4.785501911
283.625,4.785501911
283.667,4.785501911
283.708,4.785501911
283.75,4.785501911
283.792,4.785501911
283.833,4.785501911
283.875,4.785501911
283.917,4.785501911
283.958,4.785501911
284,4.785501911
284.042,4.785501911
284.083,4.785501911
284.125,4.785501911
284.167,4.785501911
284.208,4.785501911
284.25,4.785501911
284.292,4.785501911
284.333,4.785501911
284.375,4.785501911
284.417,4.785501911
284.458,4.785501911
284.5,4.785501911
284.542,4.785501911
284.583,4.785501911
284.625,4.785501911
284.667,4.785501911
284.708,4.785501911
284.75,4.785501911
284.792,4.785501911
284.833,4.785501911
284.875,4.785501911
284.917,4.785501911
284.958,4.785501911
285,4.785501911
285.042,4.785501911
285.083,4.785501911
285.125,4.785501911
285.167,4.785501911
285.208,4.785501911
285.25,4.785501911
285.292,4.785501911
285.333,4.785501911
285.375,4.785501911
285.417,4.785501911
285.458,4.785501911
285.5,4.785501911
285.542,4.785501911
285.583,4.785501911
285.625,4.785501911
285.667,4.785501911
285.708,4.785501911
285.75,4.785501911
285.792,4.785501911
285.833,4.785501911
285.875,4.785501911
285.917,4.785501911
285.958,4.785501911
286,4.785501911
286.042,4.785501911
286.083,4.785501911
286.125,4.785501911
286.167,4.785501911
286.208,4.785501911
286.25,4.785501911
286.292,4.785501911
286.333,4.785501911
286.375,4.785501911
286.417,4.785501911
286.458,4.785501911
286.5,4.785501911
286.542,4.785501911
286.583,4.785501911
286.625,4.785501911
286.667,4.785501911
286.708,4.785501911
286.75,4.785501911
286.792,4.785501911
286.833,4.785501911
286.875,4.785501911
286.917,4.785501911
286.958,4.785501911
287,4.785501911
287.042,4.785501911
287.083,4.785501911
287.125,4.785501911
287.167,4.785501911
287.208,4.785501911
287.25,4.785501911
287.292,4.785501911
287.333,4.785501911
287.375,4.785501911
287.417,4.785501911
287.458,4.785501911
287.5,4.785501911
287.542,4.785501911
287.583,4.785501911
287.625,4.785501911
287.667,4.785501911
287.708,4.785501911
287.75,4.785501911
287.792,4.785501911
287.833,4.785501911
287.875,4.785501911
287.917,4.785501911
287.958,4.785501911
288,4.785501911
288.042,4.785501911
288.083,4.785501911
288.125,4.785501911
288.167,4.785501911
288.208,4.785501911
288.25,4.785501911
288.292,4.785501911
288.333,4.785501911
288.375,4.785501911
288.417,4.785501911
288.458,4.785501911
288.5,4.785501911
288.542,4.785501911
288.583,4.785501911
288.625,4.785501911
288.667,4.785501911
288.708,4.785501911
288.75,4.785501911
288.792,4.785501911
288.833,4.785501911
288.875,4.785501911
288.917,4.785501911
288.958,4.785501911
289,4.785501911
289.042,4.785501911
289.083,4.785501911
289.125,4.785501911
289.167,4.785501911
289.208,4.785501911
289.25,4.785501911
289.292,4.785501911
289.333,4.785501911
289.375,4.785501911
289.417,4.785501911
289.458,4.785501911
289.5,4.785501911
289.542,4.785501911
289.583,4.785501911
289.625,4.785501911
289.667,4.785501911
289.708,4.785501911
289.75,4.785501911
289.792,4.785501911
289.833,4.785501911
289.875,4.785501911
289.917,4.785501911
289.958,4.785501911
290,4.785501911
290.042,4.785501911
290.083,4.785501911
290.125,4.785501911
290.167,4.785501911
290.208,4.785501911
290.25,4.785501911
290.292,4.785501911
290.333,4.785501911
290.375,4.785501911
290.417,4.785501911
290.458,4.785501911
290.5,4.785501911
290.542,4.785501911
290.583,4.785501911
290.625,4.785501911
290.667,4.785501911
290.708,4.785501911
290.75,4.785501911
290.792,4.785501911
290.833,4.785501911
290.875,4.785501911
290.917,4.785501911
290.958,4.785501911
291,4.785501911
291.042,4.785501911
291.083,4.785501911
291.125,4.785501911
291.167,4.785501911
291.208,4.785501911
291.25,4.785501911
291.292,4.785501911
291.333,4.785501911
291.375,4.785501911
291.417,4.785501911
291.458,4.785501911
291.5,4.785501911
291.542,4.785501911
291.583,4.785501911
291.625,4.785501911
291.667,4.785501911
291.708,4.785501911
291.75,4.785501911
291.792,4.785501911
291.833,4.785501911
291.875,4.785501911
291.917,4.785501911
291.958,4.785501911
292,4.785501911
292.042,4.785501911
292.083,4.785501911
292.125,4.785501911
292.167,4.785501911
292.208,4.785501911
292.25,4.785501911
292.292,4.785501911
292.333,4.785501911
292.375,4.785501911
292.417,4.785501911
292.458,4.785501911
292.5,4.785501911
292.542,4.785501911
292.583,4.785501911
292.625,4.785501911
292.667,4.785501911
292.708,4.785501911
292.75,4.785501911
292.792,4.785501911
292.833,4.785501911
292.875,4.785501911
292.917,4.785501911
292.958,4.785501911
293,4.785501911
293.042,4.785501911
293.083,4.785501911
293.125,4.785501911
293.167,4.785501911
293.208,4.785501911
293.25,4.785501911
293.292,4.785501911
293.333,4.785501911
293.375,4.785501911
293.417,4.785501911
293.458,4.785501911
293.5,4.785501911
293.542,4.785501911
293.583,4.785501911
293.625,4.785501911
293.667,4.785501911
293.708,4.785501911
293.75,4.785501911
293.792,4.785501911
293.833,4.785501911
293.875,4.785501911
293.917,4.785501911
293.958,4.785501911
294,4.785501911
294.042,4.785501911
294.083,4.785501911
294.125,4.785501911
294.167,4.785501911
294.208,4.785501911
294.25,4.785501911
294.292,4.785501911
294.333,4.785501911
294.375,4.785501911
294.417,4.785501911
294.458,4.785501911
294.5,4.785501911
294.542,4.785501911
294.583,4.785501911
294.625,4.785501911
294.667,4.785501911
294.708,4.785501911
294.75,4.785501911
294.792,4.785501911
294.833,4.785501911
294.875,4.785501911
294.917,4.785501911
294.958,4.785501911
295,4.785501911
295.042,4.785501911
295.083,4.785501911
295.125,4.785501911
295.167,4.785501911
295.208,4.785501911
295.25,4.785501911
295.292,4.785501911
295.333,4.785501911
295.375,4.785501911
295.417,4.785501911
295.458,4.785501911
295.5,4.785501911
295.542,4.785501911
295.583,4.785501911
295.625,4.785501911
295.667,4.785501911
295.708,4.785501911
295.75,4.785501911
295.792,4.785501911
295.833,4.785501911
295.875,4.785501911
295.917,4.785501911
295.958,4.785501911
296,4.785501911
296.042,4.785501911
296.083,4.785501911
296.125,4.785501911
296.167,4.785501911
296.208,4.785501911
296.25,4.785501911
296.292,4.785501911
296.333,4.785501911
296.375,4.785501911
296.417,4.785501911
296.458,4.785501911
296.5,4.785501911
296.542,4.785501911
296.583,4.785501911
296.625,4.785501911
296.667,4.785501911
296.708,4.785501911
296.75,4.785501911
296.792,4.785501911
296.833,4.785501911
296.875,4.785501911
296.917,4.785501911
296.958,4.785501911
297,4.785501911
297.042,4.785501911
297.083,4.785501911
297.125,4.785501911
297.167,4.785501911
297.208,4.785501911
297.25,4.785501911
297.292,4.785501911
297.333,4.785501911
297.375,4.785501911
297.417,4.785501911
297.458,4.785501911
297.5,4.785501911
297.542,4.785501911
297.583,4.785501911
297.625,4.785501911
297.667,4.785501911
297.708,4.785501911
297.75,4.785501911
297.792,4.785501911
297.833,4.785501911
297.875,4.785501911
297.917,4.785501911
297.958,4.785501911
298,4.785501911
298.042,4.785501911
298.083,4.785501911
298.125,4.785501911
298.167,4.785501911
298.208,4.785501911
298.25,4.785501911
298.292,4.785501911
298.333,4.785501911
298.375,4.785501911
298.417,4.785501911
298.458,4.785501911
298.5,4.785501911
298.542,4.785501911
298.583,4.785501911
298.625,4.785501911
298.667,4.785501911
298.708,4.785501911
298.75,4.785501911
298.792,4.785501911
298.833,4.785501911
298.875,4.785501911
298.917,4.785501911
298.958,4.785501911
299,4.785501911
299.042,4.785501911
299.083,4.785501911
299.125,4.785501911
299.167,4.785501911
299.208,4.785501911
299.25,4.785501911
299.292,4.785501911
299.333,4.785501911
299.375,4.785501911
299.417,4.785501911
299.458,4.785501911
299.5,4.785501911
299.542,4.785501911
299.583,4.785501911
299.625,4.785501911
299.667,4.785501911
299.708,4.785501911
299.75,4.785501911
299.792,4.785501911
299.833,4.785501911
299.875,4.785501911
299.917,4.785501911
299.958,4.785501911
300,4.785501911
300.042,4.785501911
300.083,4.785501911
300.125,4.785501911
300.167,4.785501911
300.208,4.785501911
300.25,4.785501911
300.292,4.785501911
300.333,4.785501911
300.375,4.785501911
300.417,4.785501911
300.458,4.785501911
300.5,4.785501911
300.542,4.785501911
300.583,4.785501911
300.625,4.785501911
300.667,4.785501911
300.708,4.785501911
300.75,4.785501911
300.792,4.785501911
300.833,4.785501911
300.875,4.785501911
300.917,4.785501911
300.958,4.785501911
301,4.785501911
301.042,4.785501911
301.083,4.785501911
301.125,4.785501911
301.167,4.785501911
301.208,4.785501911
301.25,4.785501911
301.292,4.785501911
301.333,4.785501911
301.375,4.785501911
301.417,4.785501911
301.458,4.785501911
301.5,4.785501911
301.542,4.785501911
301.583,4.785501911
301.625,4.785501911
301.667,4.785501911
301.708,4.785501911
301.75,4.785501911
301.792,4.785501911
301.833,4.785501911
301.875,4.785501911
301.917,4.785501911
301.958,4.785501911
302,4.785501911
302.042,4.785501911
302.083,4.785501911
302.125,4.785501911
302.167,4.785501911
302.208,4.785501911
302.25,4.785501911
302.292,4.785501911
302.333,4.785501911
302.375,4.785501911
302.417,4.785501911
302.458,4.785501911
302.5,4.785501911
302.542,4.785501911
302.583,4.785501911
302.625,4.785501911
302.667,4.785501911
302.708,4.785501911
302.75,4.785501911
302.792,4.785501911
302.833,4.785501911
302.875,4.785501911
302.917,4.785501911
302.958,4.785501911
303,4.785501911
303.042,4.785501911
303.083,4.785501911
303.125,4.785501911
303.167,4.785501911
303.208,4.785501911
303.25,4.785501911
303.292,4.785501911
303.333,4.785501911
303.375,4.785501911
303.417,4.785501911
303.458,4.785501911
303.5,4.785501911
303.542,4.785501911
303.583,4.785501911
303.625,4.785501911
303.667,4.785501911
303.708,4.785501911
303.75,4.785501911
303.792,4.785501911
303.833,4.785501911
303.875,4.785501911
303.917,4.785501911
303.958,4.785501911
304,4.785501911
304.042,4.785501911
304.083,4.785501911
304.125,4.785501911
304.167,4.785501911
304.208,4.785501911
304.25,4.785501911
304.292,4.785501911
304.333,4.785501911
304.375,4.785501911
304.417,4.785501911
304.458,4.785501911
304.5,4.785501911
304.542,4.785501911
304.583,4.785501911
304.625,4.785501911
304.667,4.785501911
304.708,4.785501911
304.75,4.785501911
304.792,4.785501911
304.833,4.785501911
304.875,4.785501911
304.917,4.785501911
304.958,4.785501911
305,4.785501911
305.042,4.785501911
305.083,4.785501911
305.125,4.785501911
305.167,4.785501911
305.208,4.785501911
305.25,4.785501911
305.292,4.785501911
305.333,4.785501911
305.375,4.785501911
305.417,4.785501911
305.458,4.785501911
305.5,4.785501911
305.542,4.785501911
305.583,4.785501911
305.625,4.785501911
305.667,4.785501911
305.708,4.785501911
305.75,4.785501911
305.792,4.785501911
305.833,4.785501911
305.875,4.785501911
305.917,4.785501911
305.958,4.785501911
306,15.57411865
306.042,15.57411865
306.083,15.57411865
306.125,15.57411865
306.167,15.57411865
306.208,15.57411865
306.25,15.57411865
306.292,15.57411865
306.333,15.57411865
306.375,15.57411865
306.417,15.57411865
306.458,15.57411865
306.5,15.57411865
306.542,15.57411865
306.583,15.57411865
306.625,15.57411865
306.667,15.57411865
306.708,15.57411865
306.75,15.57411865
306.792,15.57411865
306.833,15.57411865
306.875,15.57411865
306.917,15.57411865
306.958,15.57411865
307,15.31926943
307.042,15.31926943
307.083,15.31926943
307.125,15.31926943
307.167,15.31926943
307.208,15.31926943
307.25,15.31926943
307.292,15.31926943
307.333,15.31926943
307.375,15.31926943
307.417,15.31926943
307.458,15.31926943
307.5,15.31926943
307.542,15.31926943
307.583,15.31926943
307.625,15.31926943
307.667,15.31926943
307.708,15.31926943
307.75,15.31926943
307.792,15.31926943
307.833,15.31926943
307.875,15.31926943
307.917,15.31926943
307.958,15.31926943
308,10.30723489
308.042,10.30723489
308.083,10.30723489
308.125,10.30723489
308.167,10.30723489
308.208,10.30723489
308.25,10.30723489
308.292,10.30723489
308.333,10.30723489
308.375,10.30723489
308.417,10.30723489
308.458,10.30723489
308.5,10.30723489
308.542,10.30723489
308.583,10.30723489
308.625,10.30723489
308.667,10.30723489
308.708,10.30723489
308.75,10.30723489
308.792,10.30723489
308.833,10.30723489
308.875,10.30723489
308.917,10.30723489
308.958,10.30723489
309,7.815375903
309.042,7.815375903
309.083,7.815375903
309.125,7.815375903
309.167,7.815375903
309.208,7.815375903
309.25,7.815375903
309.292,7.815375903
309.333,7.815375903
309.375,7.815375903
309.417,7.815375903
309.458,7.815375903
309.5,7.815375903
309.542,7.815375903
309.583,7.815375903
309.625,7.815375903
309.667,7.815375903
309.708,7.815375903
309.75,7.815375903
309.792,7.815375903
309.833,7.815375903
309.875,7.815375903
309.917,7.815375903
309.958,7.815375903
310,6.286280617
310.042,6.286280617
310.083,6.286280617
310.125,6.286280617
310.167,6.286280617
310.208,6.286280617
310.25,6.286280617
310.292,6.286280617
310.333,6.286280617
310.375,6.286280617
310.417,6.286280617
310.458,6.286280617
310.5,6.286280617
310.542,6.286280617
310.583,6.286280617
310.625,6.286280617
310.667,6.286280617
310.708,6.286280617
310.75,6.286280617
310.792,6.286280617
310.833,6.286280617
310.875,6.286280617
310.917,6.286280617
310.958,6.286280617
311,5.153617443
311.042,5.153617443
311.083,5.153617443
311.125,5.153617443
311.167,5.153617443
311.208,5.153617443
311.25,5.153617443
311.292,5.153617443
311.333,5.153617443
311.375,5.153617443
311.417,5.153617443
311.458,5.153617443
311.5,5.153617443
311.542,5.153617443
311.583,5.153617443
311.625,5.153617443
311.667,5.153617443
311.708,5.153617443
311.75,5.153617443
311.792,5.153617443
311.833,5.153617443
311.875,5.153617443
311.917,5.153617443
311.958,5.153617443
312,4.84213507
312.042,4.84213507
312.083,4.84213507
312.125,4.84213507
312.167,4.84213507
312.208,4.84213507
312.25,4.84213507
312.292,4.84213507
312.333,4.84213507
312.375,4.84213507
312.417,4.84213507
312.458,4.84213507
312.5,4.84213507
312.542,4.84213507
312.583,4.84213507
312.625,4.84213507
312.667,4.84213507
312.708,4.84213507
312.75,4.84213507
312.792,4.84213507
312.833,4.84213507
312.875,4.84213507
312.917,4.84213507
312.958,4.84213507
313,4.474019538
313.042,4.474019538
313.083,4.474019538
313.125,4.474019538
313.167,4.474019538
313.208,4.474019538
313.25,4.474019538
313.292,4.474019538
313.333,4.474019538
313.375,4.474019538
313.417,4.474019538
313.458,4.474019538
313.5,4.474019538
313.542,4.474019538
313.583,4.474019538
313.625,4.474019538
313.667,4.474019538
313.708,4.474019538
313.75,4.474019538
313.792,4.474019538
313.833,4.474019538
313.875,4.474019538
313.917,4.474019538
313.958,4.474019538
314,4.445702959
314.042,4.445702959
314.083,4.445702959
314.125,4.445702959
314.167,4.445702959
314.208,4.445702959
314.25,4.445702959
314.292,4.445702959
314.333,4.445702959
314.375,4.445702959
314.417,4.445702959
314.458,4.445702959
314.5,4.445702959
314.542,4.445702959
314.583,4.445702959
314.625,4.445702959
314.667,4.445702959
314.708,4.445702959
314.75,4.445702959
314.792,4.445702959
314.833,4.445702959
314.875,4.445702959
314.917,4.445702959
314.958,4.445702959
315,3.766105055
315.042,3.766105055
315.083,3.766105055
315.125,3.766105055
315.167,3.766105055
315.208,3.766105055
315.25,3.766105055
315.292,3.766105055
315.333,3.766105055
315.375,3.766105055
315.417,3.766105055
315.458,3.766105055
315.5,3.766105055
315.542,3.766105055
315.583,3.766105055
315.625,3.766105055
315.667,3.766105055
315.708,3.766105055
315.75,3.766105055
315.792,3.766105055
315.833,3.766105055
315.875,3.766105055
315.917,3.766105055
315.958,3.766105055
316,3.426306102
316.042,3.426306102
316.083,3.426306102
316.125,3.426306102
316.167,3.426306102
316.208,3.426306102
316.25,3.426306102
316.292,3.426306102
316.333,3.426306102
316.375,3.426306102
316.417,3.426306102
316.458,3.426306102
316.5,3.426306102
316.542,3.426306102
316.583,3.426306102
316.625,3.426306102
316.667,3.426306102
316.708,3.426306102
316.75,3.426306102
316.792,3.426306102
316.833,3.426306102
316.875,3.426306102
