$Trinity Lake spillway release year 2016 YC 08/25/22,
",,,",
Jday,TRN / Spill Flow / Spill Release - cms
325.583,0.0283
325.625,0.0283
325.667,0.0283
325.708,0.0283
325.75,0.0283
325.792,0.0283
325.833,0.0283
325.875,0.0283
325.917,0.0283
325.958,0.0283
326,0.0283
326.042,0.0283
326.083,0.0283
326.125,0.0283
326.167,0.0283
326.208,0.0283
326.25,0.0283
326.292,0.0283
326.333,0.0283
326.375,0.0283
326.417,0.0283
326.458,0.0283
326.5,0.0283
326.542,0.0283
326.583,0.0283
326.625,0.0283
326.667,0.0283
326.708,0.0283
326.75,0.0283
326.792,0.0283
326.833,0.0283
326.875,0.0283
326.917,0.0283
326.958,0.0283
327,0.0283
327.042,0.0283
327.083,0.0283
327.125,0.0283
327.167,0.0283
327.208,0.0283
327.25,0.0283
327.292,0.0283
327.333,0.0283
327.375,0.0283
327.417,0.0283
327.458,0.0283
327.5,0.0283
327.542,0.0283
327.583,0.0283
327.625,0.0283
327.667,0.0283
327.708,0.0283
327.75,0.0283
327.792,0.0283
327.833,0.0283
327.875,0.0283
327.917,0.0283
327.958,0.0283
328,0.0283
328.042,0.0283
328.083,0.0283
328.125,0.0283
328.167,0.0283
328.208,0.0283
328.25,0.0283
328.292,0.0283
328.333,0.0283
328.375,0.0283
328.417,0.0283
328.458,0.0283
328.5,0.0283
328.542,0.0283
328.583,0.0283
328.625,0.0283
328.667,0.0283
328.708,0.0283
328.75,0.0283
328.792,0.0283
328.833,0.0283
328.875,0.0283
328.917,0.0283
328.958,0.0283
329,0.0283
329.042,0.0283
329.083,0.0283
329.125,0.0283
329.167,0.0283
329.208,0.0283
329.25,0.0283
329.292,0.0283
329.333,0.0283
329.375,0.0283
329.417,0.0283
329.458,0.0283
329.5,0.0283
329.542,0.0283
329.583,0.0283
329.625,0.0283
329.667,0.0283
329.708,0.0283
329.75,0.0283
329.792,0.0283
329.833,0.0283
329.875,0.0283
329.917,0.0283
329.958,0.0283
330,0.0283
330.042,0.0283
330.083,0.0283
330.125,0.0283
330.167,0.0283
330.208,0.0283
330.25,0.0283
330.292,0.0283
330.333,0.0283
330.375,0.0283
330.417,0.0283
330.458,0.0283
330.5,0.0283
330.542,0.0283
330.583,0.0283
330.625,0.0283
330.667,0.0283
330.708,0.0283
330.75,0.0283
330.792,0.0283
330.833,0.0283
330.875,0.0283
330.917,0.0283
330.958,0.0283
331,0.0283
331.042,0.0283
331.083,0.0283
331.125,0.0283
331.167,0.0283
331.208,0.0283
331.25,0.0283
331.292,0.0283
331.333,0.0283
331.375,0.0283
331.417,0.0283
331.458,0.0283
331.5,0.0283
331.542,0.0283
331.583,0.0283
331.625,0.0283
331.667,0.0283
331.708,0.0283
331.75,0.0283
331.792,0.0283
331.833,0.0283
331.875,0.0283
331.917,0.0283
331.958,0.0283
332,0.0283
332.042,0.0283
332.083,0.0283
332.125,0.0283
332.167,0.0283
332.208,0.0283
332.25,0.0283
332.292,0.0283
332.333,0.0283
332.375,0.0283
332.417,0.0283
332.458,0.0283
332.5,0.0283
332.542,0.0283
332.583,0.0283
332.625,0.0283
332.667,0.0283
332.708,0.0283
332.75,0.0283
332.792,0.0283
332.833,0.0283
332.875,0.0283
332.917,0.0283
332.958,0.0283
333,0.0283
333.042,0.0283
333.083,0.0283
333.125,0.0283
333.167,0.0283
333.208,0.0283
333.25,0.0283
333.292,0.0283
333.333,0.0283
333.375,0.0283
333.417,0.0283
333.458,0.0283
333.5,0.0283
333.542,0.0283
333.583,0.0283
333.625,0.0283
333.667,0.0283
333.708,0.0283
333.75,0.0283
333.792,0.0283
333.833,0.0283
333.875,0.0283
333.917,0.0283
333.958,0.0283
334,0.0283
334.042,0.0283
334.083,0.0283
334.125,0.0283
334.167,0.0283
334.208,0.0283
334.25,0.0283
334.292,0.0283
334.333,0.0283
334.375,0.0283
334.417,0.0283
334.458,0.0283
334.5,0.0283
334.542,0.0283
334.583,0.0283
334.625,0.0283
334.667,0.0283
334.708,0.0283
334.75,0.0283
334.792,0.0283
334.833,0.0283
334.875,0.0283
334.917,0.0283
334.958,0.0283
335,0.0283
335.042,0.0283
335.083,0.0283
335.125,0.0283
335.167,0.0283
335.208,0.0283
335.25,0.0283
335.292,0.0283
335.333,0.0283
335.375,0.0283
335.417,0.0283
335.458,0.0283
335.5,0.0283
335.542,0.0283
335.583,0.0283
335.625,0.0283
335.667,0.0283
335.708,0.0283
335.75,0.0283
335.792,0.0283
335.833,0.0283
335.875,0.0283
335.917,0.0283
335.958,0.0283
336,0.0283
336.042,0.0283
336.083,0.0283
336.125,0.0283
336.167,0.0283
336.208,0.0283
336.25,0.0283
336.292,0.0283
336.333,0.0283
336.375,0.0283
336.417,0.0283
336.458,0.0283
336.5,0.0283
336.542,0.0283
336.583,0.0283
336.625,0.0283
336.667,0.0283
336.708,0.0283
336.75,0.0283
336.792,0.0283
336.833,0.0283
336.875,0.0283
336.917,0.0283
336.958,0.0283
337,0.0283
337.042,0.0283
337.083,0.0283
337.125,0.0283
337.167,0.0283
337.208,0.0283
337.25,0.0283
337.292,0.0283
337.333,0.0283
337.375,0.0283
337.417,0.0283
337.458,0.0283
337.5,0.0283
337.542,0.0283
337.583,0.0283
337.625,0.0283
337.667,0.0283
337.708,0.0283
337.75,0.0283
337.792,0.0283
337.833,0.0283
337.875,0.0283
337.917,0.0283
337.958,0.0283
338,0.0283
338.042,0.0283
338.083,0.0283
338.125,0.0283
338.167,0.0283
338.208,0.0283
338.25,0.0283
338.292,0.0283
338.333,0.0283
338.375,0.0283
338.417,0.0283
338.458,0.0283
338.5,0.0283
338.542,0.0283
338.583,0.0283
338.625,0.0283
338.667,0.0283
338.708,0.0283
338.75,0.0283
338.792,0.0283
338.833,0.0283
338.875,0.0283
338.917,0.0283
338.958,0.0283
339,0.0283
339.042,0.0283
339.083,0.0283
339.125,0.0283
339.167,0.0283
339.208,0.0283
339.25,0.0283
339.292,0.0283
339.333,0.0283
339.375,0.0283
339.417,0.0283
339.458,0.0283
339.5,0.0283
339.542,0.0283
339.583,0.0283
339.625,0.0283
339.667,0.0283
339.708,0.0283
339.75,0.0283
339.792,0.0283
339.833,0.0283
339.875,0.0283
339.917,0.0283
339.958,0.0283
340,0.0283
340.042,0.0283
340.083,0.0283
340.125,0.0283
340.167,0.0283
340.208,0.0283
340.25,0.0283
340.292,0.0283
340.333,0.0283
340.375,0.0283
340.417,0.0283
340.458,0.0283
340.5,0.0283
340.542,0.0283
340.583,0.0283
340.625,0.0283
340.667,0.0283
340.708,0.0283
340.75,0.0283
340.792,0.0283
340.833,0.0283
340.875,0.0283
340.917,0.0283
340.958,0.0283
341,0.0283
341.042,0.0283
341.083,0.0283
341.125,0.0283
341.167,0.0283
341.208,0.0283
341.25,0.0283
341.292,0.0283
341.333,0.0283
341.375,0.0283
341.417,0.0283
341.458,0.0283
341.5,0.0283
341.542,0.0283
341.583,0.0283
341.625,0.0283
341.667,0.0283
341.708,0.0283
341.75,0.0283
341.792,0.0283
341.833,0.0283
341.875,0.0283
341.917,0.0283
341.958,0.0283
342,0.0283
342.042,0.0283
342.083,0.0283
342.125,0.0283
342.167,0.0283
342.208,0.0283
342.25,0.0283
342.292,0.0283
342.333,0.0283
342.375,0.0283
342.417,0.0283
342.458,0.0283
342.5,0.0283
342.542,0.0283
342.583,0.0283
342.625,0.0283
342.667,0.0283
342.708,0.0283
342.75,0.0283
342.792,0.0283
342.833,0.0283
342.875,0.0283
342.917,0.0283
342.958,0.0283
343,0.0283
343.042,0.0283
343.083,0.0283
343.125,0.0283
343.167,0.0283
343.208,0.0283
343.25,0.0283
343.292,0.0283
343.333,0.0283
343.375,0.0283
343.417,0.0283
343.458,0.0283
343.5,0.0283
343.542,0.0283
343.583,0.0283
343.625,0.0283
343.667,0.0283
343.708,0.0283
343.75,0.0283
343.792,0.0283
343.833,0.0283
343.875,0.0283
343.917,0.0283
343.958,0.0283
344,0.0283
344.042,0.0283
344.083,0.0283
344.125,0.0283
344.167,0.0283
344.208,0.0283
344.25,0.0283
344.292,0.0283
344.333,0.0283
344.375,0.0283
344.417,0.0283
344.458,0.0283
344.5,0.0283
344.542,0.0283
344.583,0.0283
344.625,0.0283
344.667,0.0283
344.708,0.0283
344.75,0.0283
344.792,0.0283
344.833,0.0283
344.875,0.0283
344.917,0.0283
344.958,0.0283
345,0.0283
345.042,0.0283
345.083,0.0283
345.125,0.0283
345.167,0.0283
345.208,0.0283
345.25,0.0283
345.292,0.0283
345.333,0.0283
345.375,0.0283
345.417,0.0283
345.458,0.0283
345.5,0.0283
345.542,0.0283
345.583,0.0283
345.625,0.0283
345.667,0.0283
345.708,0.0283
345.75,0.0283
345.792,0.0283
345.833,0.0283
345.875,0.0283
345.917,0.0283
345.958,0.0283
346,0.0283
346.042,0.0283
346.083,0.0283
346.125,0.0283
346.167,0.0283
346.208,0.0283
346.25,0.0283
346.292,0.0283
346.333,0.0283
346.375,0.0283
346.417,0.0283
346.458,0.0283
346.5,0.0283
346.542,0.0283
346.583,0.0283
346.625,0.0283
346.667,0.0283
346.708,0.0283
346.75,0.0283
346.792,0.0283
346.833,0.0283
346.875,0.0283
346.917,0.0283
346.958,0.0283
347,0.0283
347.042,0.0283
347.083,0.0283
347.125,0.0283
347.167,0.0283
347.208,0.0283
347.25,0.0283
347.292,0.0283
347.333,0.0283
347.375,0.0283
347.417,0.0283
347.458,0.0283
347.5,0.0283
347.542,0.0283
347.583,0.0283
347.625,0.0283
347.667,0.0283
347.708,0.0283
347.75,0.0283
347.792,0.0283
347.833,0.0283
347.875,0.0283
347.917,0.0283
347.958,0.0283
348,0.0283
348.042,0.0283
348.083,0.0283
348.125,0.0283
348.167,0.0283
348.208,0.0283
348.25,0.0283
348.292,0.0283
348.333,0.0283
348.375,0.0283
348.417,0.0283
348.458,0.0283
348.5,0.0283
348.542,0.0283
348.583,0.0283
348.625,0.0283
348.667,0.0283
348.708,0.0283
348.75,0.0283
348.792,0.0283
348.833,0.0283
348.875,0.0283
348.917,0.0283
348.958,0.0283
349,0.0283
349.042,0.0283
349.083,0.0283
349.125,0.0283
349.167,0.0283
349.208,0.0283
349.25,0.0283
349.292,0.0283
349.333,0.0283
349.375,0.0283
349.417,0.0283
349.458,0.0283
349.5,0.0283
349.542,0.0283
349.583,0.0283
349.625,0.0283
349.667,0.0283
349.708,0.0283
349.75,0.0283
349.792,0.0283
349.833,0.0283
349.875,0.0283
349.917,0.0283
349.958,0.0283
350,0.0283
350.042,0.0283
350.083,0.0283
350.125,0.0283
350.167,0.0283
350.208,0.0283
350.25,0.0283
350.292,0.0283
350.333,0.0283
350.375,0.0283
350.417,0.0283
350.458,0.0283
350.5,0.0283
350.542,0.0283
350.583,0.0283
350.625,0.0283
350.667,0.0283
350.708,0.0283
350.75,0.0283
350.792,0.0283
350.833,0.0283
350.875,0.0283
350.917,0.0283
350.958,0.0283
351,0.0283
351.042,0.0283
351.083,0.0283
351.125,0.0283
351.167,0.0283
351.208,0.0283
351.25,0.0283
351.292,0.0283
351.333,0.0283
351.375,0.0283
351.417,0.0283
351.458,0.0283
351.5,0.0283
351.542,0.0283
351.583,0.0283
351.625,0.0283
351.667,0.0283
351.708,0.0283
351.75,0.0283
351.792,0.0283
351.833,0.0283
351.875,0.0283
351.917,0.0283
351.958,0.0283
352,0.0283
352.042,0.0283
352.083,0.0283
352.125,0.0283
352.167,0.0283
352.208,0.0283
352.25,0.0283
352.292,0.0283
352.333,0.0283
352.375,0.0283
352.417,0.0283
352.458,0.0283
352.5,0.0283
352.542,0.0283
352.583,0.0283
352.625,0.0283
352.667,0.0283
352.708,0.0283
352.75,0.0283
352.792,0.0283
352.833,0.0283
352.875,0.0283
352.917,0.0283
352.958,0.0283
353,0.0283
353.042,0.0283
353.083,0.0283
353.125,0.0283
353.167,0.0283
353.208,0.0283
353.25,0.0283
353.292,0.0283
353.333,0.0283
353.375,0.0283
353.417,0.0283
353.458,0.0283
353.5,0.0283
353.542,0.0283
353.583,0.0283
353.625,0.0283
353.667,0.0283
353.708,0.0283
353.75,0.0283
353.792,0.0283
353.833,0.0283
353.875,0.0283
353.917,0.0283
353.958,0.0283
354,0.0283
354.042,0.0283
354.083,0.0283
354.125,0.0283
354.167,0.0283
354.208,0.0283
354.25,0.0283
354.292,0.0283
354.333,0.0283
354.375,0.0283
354.417,0.0283
354.458,0.0283
354.5,0.0283
354.542,0.0283
354.583,0.0283
354.625,0.0283
354.667,0.0283
354.708,0.0283
354.75,0.0283
354.792,0.0283
354.833,0.0283
354.875,0.0283
354.917,0.0283
354.958,0.0283
355,0.0283
355.042,0.0283
355.083,0.0283
355.125,0.0283
355.167,0.0283
355.208,0.0283
355.25,0.0283
355.292,0.0283
355.333,0.0283
355.375,0.0283
355.417,0.0283
355.458,0.0283
355.5,0.0283
355.542,0.0283
355.583,0.0283
355.625,0.0283
355.667,0.0283
355.708,0.0283
355.75,0.0283
355.792,0.0283
355.833,0.0283
355.875,0.0283
355.917,0.0283
355.958,0.0283
356,0.0283
356.042,0.0283
356.083,0.0283
356.125,0.0283
356.167,0.0283
356.208,0.0283
356.25,0.0283
356.292,0.0283
356.333,0.0283
356.375,0.0283
356.417,0.0283
356.458,0.0283
356.5,0.0283
356.542,0.0283
356.583,0.0283
356.625,0.0283
356.667,0.0283
356.708,0.0283
356.75,0.0283
356.792,0.0283
356.833,0.0283
356.875,0.0283
356.917,0.0283
356.958,0.0283
357,0.0283
357.042,0.0283
357.083,0.0283
357.125,0.0283
357.167,0.0283
357.208,0.0283
357.25,0.0283
357.292,0.0283
357.333,0.0283
357.375,0.0283
357.417,0.0283
357.458,0.0283
357.5,0.0283
357.542,0.0283
357.583,0.0283
357.625,0.0283
357.667,0.0283
357.708,0.0283
357.75,0.0283
357.792,0.0283
357.833,0.0283
357.875,0.0283
357.917,0.0283
357.958,0.0283
358,0.0283
358.042,0.0283
358.083,0.0283
358.125,0.0283
358.167,0.0283
358.208,0.0283
358.25,0.0283
358.292,0.0283
358.333,0.0283
358.375,0.0283
358.417,0.0283
358.458,0.0283
358.5,0.0283
358.542,0.0283
358.583,0.0283
358.625,0.0283
358.667,0.0283
358.708,0.0283
358.75,0.0283
358.792,0.0283
358.833,0.0283
358.875,0.0283
358.917,0.0283
358.958,0.0283
359,0.0283
359.042,0.0283
359.083,0.0283
359.125,0.0283
359.167,0.0283
359.208,0.0283
359.25,0.0283
359.292,0.0283
359.333,0.0283
359.375,0.0283
359.417,0.0283
359.458,0.0283
359.5,0.0283
359.542,0.0283
359.583,0.0283
359.625,0.0283
359.667,0.0283
359.708,0.0283
359.75,0.0283
359.792,0.0283
359.833,0.0283
359.875,0.0283
359.917,0.0283
359.958,0.0283
360,0.0283
360.042,0.0283
360.083,0.0283
360.125,0.0283
360.167,0.0283
360.208,0.0283
360.25,0.0283
360.292,0.0283
360.333,0.0283
360.375,0.0283
360.417,0.0283
360.458,0.0283
360.5,0.0283
360.542,0.0283
360.583,0.0283
360.625,0.0283
360.667,0.0283
360.708,0.0283
360.75,0.0283
360.792,0.0283
360.833,0.0283
360.875,0.0283
360.917,0.0283
360.958,0.0283
361,0.0283
361.042,0.0283
361.083,0.0283
361.125,0.0283
361.167,0.0283
361.208,0.0283
361.25,0.0283
361.292,0.0283
361.333,0.0283
361.375,0.0283
361.417,0.0283
361.458,0.0283
361.5,0.0283
361.542,0.0283
361.583,0.0283
361.625,0.0283
361.667,0.0283
361.708,0.0283
361.75,0.0283
361.792,0.0283
361.833,0.0283
361.875,0.0283
361.917,0.0283
361.958,0.0283
362,0.0283
362.042,0.0283
362.083,0.0283
362.125,0.0283
362.167,0.0283
362.208,0.0283
362.25,0.0283
362.292,0.0283
362.333,0.0283
362.375,0.0283
362.417,0.0283
362.458,0.0283
362.5,0.0283
362.542,0.0283
362.583,0.0283
362.625,0.0283
362.667,0.0283
362.708,0.0283
362.75,0.0283
362.792,0.0283
362.833,0.0283
362.875,0.0283
362.917,0.0283
362.958,0.0283
363,0.0283
363.042,0.0283
363.083,0.0283
363.125,0.0283
363.167,0.0283
363.208,0.0283
363.25,0.0283
363.292,0.0283
363.333,0.0283
363.375,0.0283
363.417,0.0283
363.458,0.0283
363.5,0.0283
363.542,0.0283
363.583,0.0283
363.625,0.0283
363.667,0.0283
363.708,0.0283
363.75,0.0283
363.792,0.0283
363.833,0.0283
363.875,0.0283
363.917,0.0283
363.958,0.0283
364,0.0283
364.042,0.0283
364.083,0.0283
364.125,0.0283
364.167,0.0283
364.208,0.0283
364.25,0.0283
364.292,0.0283
364.333,0.0283
364.375,0.0283
364.417,0.0283
364.458,0.0283
364.5,0.0283
364.542,0.0283
364.583,0.0283
364.625,0.0283
364.667,0.0283
364.708,0.0283
364.75,0.0283
364.792,0.0283
364.833,0.0283
364.875,0.0283
364.917,0.0283
364.958,0.0283
365,0.0283
365.042,0.0283
365.083,0.0283
365.125,0.0283
365.167,0.0283
365.208,0.0283
365.25,0.0283
365.292,0.0283
365.333,0.0283
365.375,0.0283
365.417,0.0283
365.458,0.0283
365.5,0.0283
365.542,0.0283
365.583,0.0283
365.625,0.0283
365.667,0.0283
365.708,0.0283
365.75,0.0283
365.792,0.0283
365.833,0.0283
365.875,0.0283
365.917,0.0283
365.958,0.0283
366,0.0283
366.042,0.0283
366.083,0.0283
366.125,0.0283
366.167,0.0283
366.208,0.0283
366.25,0.0283
366.292,0.0283
366.333,0.0283
366.375,0.0283
366.417,0.0283
366.458,0.0283
366.5,0.0283
366.542,0.0283
366.583,0.0283
366.625,0.0283
366.667,0.0283
366.708,0.0283
366.75,0.0283
366.792,0.0283
366.833,0.0283
366.875,0.0283
366.917,0.0283
366.958,0.0283
367,0.0283
