$Trinity Lake qdt year 2016 YC 08/25/22,
",,,",
JDAY,qdt
280.292,-34.87384188
280.333,-35.66184188
280.375,-27.50184188
280.417,-108.4328419
280.458,-76.70084188
280.5,20.77015812
280.542,1.673158121
280.583,-74.41184188
280.625,12.81015812
280.667,1.673158121
280.708,-30.28084188
280.75,-72.32884188
280.792,78.99115812
280.833,-29.56584188
280.875,8.382158121
280.917,-74.98984188
280.958,-27.26884188
281,-33.25057168
281.042,-10.84857168
281.083,-36.18857168
281.125,-28.04357168
281.167,-19.63857168
281.208,-29.79057168
281.25,-33.36157168
281.292,-34.50957168
281.333,-25.08457168
281.375,-24.10357168
281.417,-30.67657168
281.458,-24.15857168
281.5,-28.25157168
281.542,-24.47457168
281.583,-30.71757168
281.625,-26.57757168
281.667,20.04342832
281.708,-7.278571682
281.75,-1.164571682
281.792,34.05042832
281.833,-105.4795717
281.875,1.353428318
281.917,-60.15557168
281.958,4.85442832
282,-25.26194893
282.042,-26.44594893
282.083,-34.10094893
282.125,-23.22994893
282.167,-22.87294893
282.208,-29.59894893
282.25,-30.94494893
282.292,-30.16794893
282.333,-27.98694893
282.375,-27.61194893
282.417,-32.01994893
282.458,-22.22294893
282.5,-26.50194893
282.542,0.733051067
282.583,99.92005107
282.625,-40.07894893
282.667,0.733051067
282.708,-204.2699489
282.75,0.733051067
282.792,-32.01994893
282.833,0.733051067
282.875,-28.41194893
282.917,23.37705107
282.958,-32.35894893
283,-25.17656325
283.042,-29.86656325
283.083,-15.06856325
283.125,-30.00856325
283.167,-27.61656325
283.208,-28.74756325
283.25,-30.65256325
283.292,-21.82156325
283.333,-31.78656325
283.375,-26.67256325
283.417,-16.89656325
283.458,-1.603563249
283.5,-140.8195633
283.542,-1.603563249
283.583,16.65143675
283.625,-22.37556325
283.667,-1.603563249
283.708,-1.603563249
283.75,-73.94856325
283.792,-1.603563249
283.833,-63.22656325
283.875,47.93443675
283.917,-17.58156325
283.958,-35.96256325
284,-27.4951191
284.042,-14.5351191
284.083,-28.3511191
284.125,-33.5641191
284.167,-28.4961191
284.208,-27.1651191
284.25,-29.3111191
284.292,-27.7181191
284.333,-190.7921191
284.375,-89.3841191
284.417,-0.5391191
284.458,54.2328809
284.5,-0.5391191
284.542,-0.2801191
284.583,-89.3771191
284.625,28.9248809
284.667,-60.3081191
284.708,-0.5391191
284.75,-66.4701191
284.792,-0.5391191
284.833,-56.7251191
284.875,-0.0941191
284.917,-28.6821191
284.958,5.5268809
285,-1.900962258
285.042,-100.7719623
285.083,-24.04896226
285.125,-12.94896226
285.167,-20.89696226
285.208,-29.84196226
285.25,-25.96996226
285.292,-1.900962258
285.333,-194.0129623
285.375,-1.900962258
285.417,25.76203774
285.458,-1.900962258
285.5,-14.93896226
285.542,-31.89496226
285.583,-123.2639623
285.625,3.421037742
285.667,-1.900962258
285.708,21.24003774
285.75,12.35503774
285.792,-17.39996226
285.833,-27.12196226
285.875,-28.32196226
285.917,-26.56196226
285.958,-23.70996226
286,-29.12014146
286.042,-33.24914146
286.083,-24.40014146
286.125,-20.56414146
286.167,-30.50914146
286.208,-30.54914146
286.25,-107.8441415
286.292,-53.54114146
286.333,7.798858538
286.375,37.72285854
286.417,-67.11214146
286.458,-151.7271415
286.5,12.49685854
286.542,3.948858538
286.583,62.87885854
286.625,-76.15914146
286.667,-2.200141462
286.708,-2.200141462
286.75,-101.0041415
286.792,-2.200141462
286.833,-2.200141462
286.875,-70.14914146
286.917,5.57885854
286.958,-30.53114146
287,-22.73661775
287.042,-33.12061775
287.083,-34.20361775
287.125,-27.12161775
287.167,-24.10361775
287.208,-35.83461775
287.25,-29.63961775
287.292,-22.69661775
287.333,-31.88761775
287.375,-29.93461775
287.417,-24.69661775
287.458,-31.57261775
287.5,-29.75061775
287.542,-25.14061775
287.583,-21.69661775
287.625,-28.98761775
287.667,-14.92061775
287.708,21.14238225
287.75,-13.80961775
287.792,-177.2746178
287.833,2.705382251
287.875,45.09638225
287.917,2.705382251
287.958,263.9243823
288,-95.61395785
288.042,54.43004215
288.083,18.78104215
288.125,55.92504215
288.167,-16.97095785
288.208,-49.71995785
288.25,28.13704215
288.292,-3.075957846
288.333,-18.02395785
288.375,-31.50995785
288.417,29.07904215
288.458,-3.075957846
288.5,-3.075957846
288.542,-22.16395785
288.583,7.754042154
288.625,57.86504215
288.667,-37.60495785
288.708,-159.4789579
288.75,-111.4829579
288.792,20.36404215
288.833,59.53004215
288.875,-3.075957846
288.917,35.74104215
288.958,-3.075957846
289,3.924755037
289.042,-17.36724496
289.083,-76.29524496
289.125,-26.91324496
289.167,-22.93924496
289.208,-44.34224496
289.25,-31.45624496
289.292,-39.30724496
289.333,-50.12324496
289.375,9.812755037
289.417,137.272755
289.458,90.87575504
289.5,71.52175504
289.542,-11.99324496
289.583,20.77575504
289.625,-76.06424496
289.667,43.87775504
289.708,110.279755
289.75,-31.34924496
289.792,38.99075504
289.833,183.135755
289.875,3.924755037
289.917,26.38875504
289.958,97.32075504
290,74.55917282
290.042,-16.55682718
290.083,-99.9988272
290.125,20.47417282
290.167,-3.738827176
290.208,108.2611728
290.25,-3.738827176
290.292,34.16017282
290.333,-8.816827176
290.375,-61.90482718
290.417,19.53317282
290.458,-3.738827176
290.5,-30.46282718
290.542,-3.34282718
290.583,-3.738827176
290.625,106.5711728
290.667,95.36917282
290.708,-94.48182718
290.75,-3.738827176
290.792,-3.738827176
290.833,-3.738827176
290.875,-3.738827176
290.917,-3.738827176
290.958,-37.46382718
291,125.3051978
291.042,0.333197792
291.083,72.80219779
291.125,-14.31980221
291.167,28.85219779
291.208,0.333197792
291.25,50.27219779
291.292,-12.40580221
291.333,-93.94080221
291.375,24.16719779
291.417,0.333197792
291.458,-17.54680221
291.5,-33.10380221
291.542,0.333197792
291.583,0.333197792
291.625,0.333197792
291.667,28.74819779
291.708,0.333197792
291.75,0.333197792
291.792,-177.2668022
291.833,0.333197792
291.875,38.76019779
291.917,0.333197792
291.958,0.333197792
292,-28.14351996
292.042,98.35348004
292.083,-1.393519956
292.125,-8.071519956
292.167,68.02348004
292.208,-20.21351996
292.25,-1.393519956
292.292,-74.04051996
292.333,24.63048004
292.375,-2.157519956
292.417,-58.30851996
292.458,-44.60751996
292.5,-37.83251996
292.542,-1.393519956
292.583,-1.393519956
292.625,58.48648004
292.667,-25.46251996
292.708,-16.85951996
292.75,-1.393519956
292.792,-1.393519956
292.833,-1.393519956
292.875,-48.76051996
292.917,-52.64551996
292.958,-25.68451996
293,10.13084453
293.042,1.307844526
293.083,1.307844526
293.125,-14.16115547
293.167,-39.31215547
293.208,-33.63715547
293.25,33.72884453
293.292,1.307844526
293.333,-21.12715547
293.375,-32.65515547
293.417,-33.90715547
293.458,-27.30115547
293.5,-28.24115547
293.542,-40.61015547
293.583,1.307844526
293.625,1.307844526
293.667,-0.636155474
293.708,-3.59315547
293.75,-46.03815547
293.792,1.307844526
293.833,-174.6681555
293.875,22.81384453
293.917,1.307844526
293.958,1.307844526
294,-1.730250092
294.042,-1.730250092
294.083,-1.730250092
294.125,-11.54325009
294.167,-45.62125009
294.208,40.13574991
294.25,-1.730250092
294.292,-24.75525009
294.333,-29.73325009
294.375,-25.86925009
294.417,-30.65025009
294.458,-31.93225009
294.5,-33.01225009
294.542,-1.730250092
294.583,-1.730250092
294.625,-1.730250092
294.667,-3.498250092
294.708,6.43674991
294.75,-37.74125009
294.792,-11.76525009
294.833,-1.730250092
294.875,-87.72925009
294.917,10.96874991
294.958,-1.730250092
295,-0.620646639
295.042,-0.620646639
295.083,-13.57464664
295.125,-28.82164664
295.167,-34.83564664
295.208,22.83335336
295.25,-0.620646639
295.292,-3.539646639
295.333,-29.56264664
295.375,-30.37464664
295.417,-29.54064664
295.458,-30.82264664
295.5,-33.50064664
295.542,-32.83564664
295.583,-25.86464664
295.625,-30.89164664
295.667,-24.77564664
295.708,-18.88964664
295.75,5.33735336
295.792,46.88835336
295.833,-19.48264664
295.875,-0.620646639
295.917,-79.08164664
295.958,-12.82064664
296,-28.27398438
296.042,0.677015622
296.083,0.677015622
296.125,0.677015622
296.167,-3.501984378
296.208,-29.56198438
296.25,-33.93498438
296.292,-32.24198438
296.333,-28.26498438
296.375,-32.74098438
296.417,-34.14498438
296.458,-31.58198438
296.5,-24.81798438
296.542,0.677015622
296.583,0.677015622
296.625,0.677015622
296.667,-4.834984378
296.708,13.27601562
296.75,-62.38398438
296.792,0.677015622
296.833,0.677015622
296.875,-42.16298438
296.917,10.27001562
296.958,-28.67298438
297,-34.43395714
297.042,-28.06195714
297.083,-18.42795714
297.125,-38.58395714
297.167,-27.41495714
297.208,-29.63895714
297.25,-29.87695714
297.292,-30.89095714
297.333,-25.99095714
297.375,-29.86495714
297.417,-33.02395714
297.458,-2.067957143
297.5,-2.067957143
297.542,-2.067957143
297.583,-2.067957143
297.625,-67.03495714
297.667,28.03604286
297.708,-13.40795714
297.75,-2.067957143
297.792,-114.9969571
297.833,-2.067957143
297.875,10.62704286
297.917,-12.14395714
297.958,-21.11595714
298,-38.50614031
298.042,-49.14914031
298.083,-31.80114031
298.125,-27.48714031
298.167,-30.33914031
298.208,-39.34314031
298.25,4.116859687
298.292,4.116859687
298.333,4.116859687
298.375,-30.22614031
298.417,4.116859687
298.458,4.116859687
298.5,4.116859687
298.542,4.116859687
298.583,110.8888597
298.625,4.116859687
298.667,-60.59014031
298.708,4.116859687
298.75,4.116859687
298.792,13.38385969
298.833,128.1848597
298.875,-30.57514031
298.917,24.26085969
298.958,188.4168597
299,-0.121855737
299.042,30.59414426
299.083,3.36514426
299.125,57.07514426
299.167,-0.121855737
299.208,21.00714426
299.25,-31.22485574
299.292,32.59414426
299.333,-12.97485574
299.375,-33.35185574
299.417,14.73014426
299.458,143.7191443
299.5,-0.121855737
299.542,-70.96485574
299.583,-21.53885574
299.625,-6.815855737
299.667,-106.3958557
299.708,31.47914426
299.75,46.69214426
299.792,-5.786855737
299.833,3.028144263
299.875,-11.87985574
299.917,19.71014426
299.958,111.4911443
300,78.04249515
300.042,8.14249515
300.083,42.39449515
300.125,43.01849515
300.167,91.22349515
300.208,122.3294952
300.25,114.3804952
300.292,216.6444952
300.333,-82.46850485
300.375,58.73649515
300.417,129.0304952
300.458,148.2534952
300.5,201.1984952
300.542,-61.11450485
300.583,-50.05050485
300.625,65.85449515
300.667,67.40049515
300.708,14.15849515
300.75,108.5984952
300.792,-49.45450485
300.833,-24.24450485
300.875,51.84949515
300.917,121.6984952
300.958,29.59849515
301,37.76253894
301.042,38.26953893
301.083,-232.4764611
301.125,84.34353894
301.167,67.57353893
301.208,93.32753894
301.25,55.11753894
301.292,-44.82446107
301.333,-57.58846107
301.375,115.7985389
301.417,121.7075389
301.458,164.5785389
301.5,220.2305389
301.542,-95.5274611
301.583,105.3345389
301.625,213.2945389
301.667,68.75653894
301.708,93.08753894
301.75,79.9925389
301.792,127.7315389
301.833,1.351538935
301.875,120.2535389
301.917,173.2915389
301.958,178.6875389
302,-14.27978238
302.042,50.04421762
302.083,68.57121762
302.125,37.96021762
302.167,-11.95778238
302.208,-1.726782381
302.25,60.76921762
302.292,123.0962176
302.333,21.66921762
302.375,31.62421762
302.417,-14.51978238
302.458,-1.726782381
302.5,115.5372176
302.542,-57.74878238
302.583,32.73021762
302.625,-18.01178238
302.667,-28.31578238
302.708,43.11621762
302.75,-1.726782381
302.792,202.6832176
302.833,40.44021762
302.875,-59.54778238
302.917,-1.726782381
302.958,-8.99678238
303,-50.29838581
303.042,125.6996142
303.083,87.49161419
303.125,6.98361419
303.167,77.37561419
303.208,-19.41638581
303.25,21.73261419
303.292,104.2786142
303.333,55.78661419
303.375,11.29361419
303.417,84.47961419
303.458,47.14961419
303.5,68.37861419
303.542,162.1736142
303.583,36.91961419
303.625,31.71061419
303.667,49.19661419
303.708,146.4166142
303.75,158.5076142
303.792,173.9856142
303.833,224.7886142
303.875,168.1706142
303.917,159.6756142
303.958,209.9846142
304,168.5359195
304.042,73.5759195
304.083,175.2029195
304.125,108.9769195
304.167,163.7219195
304.208,414.3309195
304.25,82.85691947
304.292,208.2699195
304.333,229.2279195
304.375,219.4559195
304.417,215.1189195
304.458,331.4199195
304.5,407.2499195
304.542,494.1699195
304.583,58.8449195
304.625,105.2709195
304.667,356.9039195
304.708,347.2179195
304.75,29.97991947
304.792,115.3259195
304.833,150.6919195
304.875,95.3299195
304.917,220.3879195
304.958,256.0649195
305,78.78776257
305.042,342.9687626
305.083,14.00676257
305.125,50.34876257
305.167,181.8657626
305.208,137.3477626
305.25,135.2057626
305.292,64.86476257
305.333,-2.49323743
305.375,97.14976257
305.417,59.80076257
305.458,251.9847626
305.5,6.36276257
305.542,4.88476257
305.583,34.66076257
305.625,154.3077626
305.667,93.05376257
305.708,0.54976257
305.75,-40.26023743
305.792,93.45176257
305.833,164.2237626
305.875,126.2997626
305.917,207.5507626
305.958,103.1247626
306,-69.65593315
306.042,-34.97693315
306.083,23.57706685
306.125,122.1980669
306.167,99.8300668
306.208,-158.5209332
306.25,-20.97993315
306.292,35.71306685
306.333,-1.798933151
306.375,124.8290668
306.417,-119.4939332
306.458,-13.86093315
306.5,-33.59293315
306.542,-11.61293315
306.583,17.82306685
306.625,-1.798933151
306.667,-222.0189332
306.708,-1.798933151
306.75,62.47206685
306.792,-15.48793315
306.833,6.529066849
306.875,-38.52293315
306.917,-38.80893315
306.958,-14.63793315
307,-40.97637717
307.042,-1.528377168
307.083,-142.7653772
307.125,17.10862283
307.167,-17.05737717
307.208,-0.97337717
307.25,-60.88937717
307.292,-130.3153772
307.333,-7.15937717
307.375,12.06562283
307.417,-21.30237717
307.458,-83.12837717
307.5,-17.70437717
307.542,-52.87937717
307.583,-112.0333772
307.625,-17.95637717
307.667,24.70862283
307.708,-80.30337717
307.75,-179.0693772
307.792,-1.528377168
307.833,109.2396228
307.875,-82.27337717
307.917,4.072622832
307.958,-183.2893772
308,0.486539726
308.042,-0.91746027
308.083,-3.515460274
308.125,19.13053973
308.167,-101.8454603
308.208,20.89253973
308.25,-66.79546027
308.292,25.16653973
308.333,-11.60446027
308.375,-23.41646027
308.417,-146.7584603
308.458,8.305539726
308.5,0.486539726
308.542,0.847539726
308.583,33.27753973
308.625,-43.61546027
308.667,0.486539726
308.708,-79.80146027
308.75,-116.9064603
308.792,4.02553973
308.833,-43.16646027
308.875,3.065539726
308.917,0.486539726
308.958,17.89253973
309,-7.805332004
309.042,25.002668
309.083,-69.938332
309.125,30.727668
309.167,68.789668
309.208,-64.269332
309.25,-157.724332
309.292,44.923668
309.333,124.075668
309.375,-1.214332004
309.417,-135.445332
309.458,-1.214332004
309.5,-1.214332004
309.542,-0.161332004
309.583,80.278668
309.625,-1.214332004
309.667,-104.783332
309.708,-51.787332
309.75,-1.049332
309.792,-42.928332
309.833,-1.214332004
309.875,-1.214332004
309.917,-33.480332
309.958,-1.214332004
310,-7.24237619
310.042,14.75962381
310.083,-4.52737619
310.125,39.17662381
310.167,-25.72337619
310.208,-99.79837619
310.25,5.35862381
310.292,5.35862381
310.333,-33.48637619
310.375,5.35862381
310.417,5.35862381
310.458,-58.74037619
310.5,5.35862381
310.542,5.35862381
310.583,5.63462381
310.625,2.43362381
310.667,-74.12637619
310.708,-38.68637619
310.75,0.19162381
310.792,5.28462381
310.833,27.30762381
310.875,5.35862381
310.917,5.35862381
310.958,5.35862381
311,-8.073123021
311.042,-8.073123021
311.083,83.38787698
311.125,66.23787698
311.167,-8.073123021
311.208,21.63087698
311.25,-17.35712302
311.292,20.88387698
311.333,-32.78512302
311.375,45.32887698
311.417,132.007877
311.458,-30.55112302
311.5,19.49287698
311.542,-36.25412302
311.583,47.03287698
311.625,-69.63412302
311.667,43.91087698
311.708,-8.073123021
311.75,17.26787698
311.792,-7.61312302
311.833,-37.57112302
311.875,16.12587698
311.917,-8.073123021
311.958,143.080877
312,-0.718758204
312.042,-79.8917582
312.083,-0.423758204
312.125,83.5402418
312.167,-0.423758204
312.208,33.9292418
312.25,-0.499758204
312.292,37.6792418
312.333,-6.678758204
312.375,-111.6617582
312.417,-0.423758204
312.458,-0.423758204
312.5,95.7472418
312.542,-0.423758204
312.583,37.0922418
312.625,-22.6517582
312.667,-89.2417582
312.708,-0.423758204
312.75,-0.423758204
312.792,33.1942418
312.833,4.3882418
312.875,5.8802418
312.917,-12.4207582
312.958,-0.423758204
313,0.358854047
313.042,0.358854047
313.083,24.81285405
313.125,0.358854047
313.167,-13.26214595
313.208,0.358854047
313.25,0.358854047
313.292,-3.038145953
313.333,22.24485405
313.375,0.358854047
313.417,-83.34014595
313.458,0.358854047
313.5,0.358854047
313.542,0.358854047
313.583,15.83585405
313.625,0.358854047
313.667,-39.63214595
313.708,-46.98014595
313.75,11.72685405
313.792,10.22585405
313.833,6.55585405
313.875,-3.003145953
313.917,-11.43814595
313.958,3.282854047
314,-0.810126164
314.042,-0.810126164
314.083,-0.810126164
314.125,-0.810126164
314.167,-0.810126164
314.208,-0.810126164
314.25,28.26387384
314.292,-0.810126164
314.333,-10.15812616
314.375,-77.50412616
314.417,-0.810126164
314.458,-0.810126164
314.5,102.6118738
314.542,-0.810126164
314.583,-26.49912616
314.625,23.93387384
314.667,98.10287384
314.708,-0.810126164
314.75,-79.71912616
314.792,18.80587384
314.833,-37.42312616
314.875,-0.810126164
314.917,-0.810126164
314.958,-0.810126164
315,-6.417673532
315.042,-2.73767353
315.083,-32.27267353
315.125,-39.61267353
315.167,0.614326468
315.208,0.614326468
315.25,0.614326468
315.292,75.83532647
315.333,0.614326468
315.375,-9.814673532
315.417,42.39632647
315.458,0.614326468
315.5,-36.05667353
315.542,-55.34867353
315.583,13.60532647
315.625,0.614326468
315.667,-2.834673532
315.708,-43.69867353
315.75,-31.06667353
315.792,11.24132647
315.833,20.39732647
315.875,24.38332647
315.917,-2.126673532
315.958,-12.46667353
316,-0.292599438
316.042,-0.292599438
316.083,-0.292599438
316.125,-0.292599438
316.167,31.17840056
316.208,-0.292599438
316.25,-0.292599438
316.292,-29.19859944
316.333,36.49940056
316.375,-0.292599438
316.417,-27.63859944
316.458,-49.00159944
316.5,-22.40059944
316.542,-0.292599438
316.583,-0.292599438
316.625,-0.292599438
316.667,-0.292599438
316.708,16.20540056
316.75,-33.23059944
316.792,30.73040056
316.833,-6.340599438
316.875,-0.292599438
316.917,-0.292599438
316.958,-0.292599438
317,-5.550795043
317.042,-49.97879504
317.083,-0.712795043
317.125,-0.712795043
317.167,79.05220496
317.208,-0.712795043
317.25,120.659205
317.292,-0.712795043
317.333,-33.92279504
317.375,-53.83579504
317.417,0.104204957
317.458,-0.712795043
317.5,-0.712795043
317.542,60.16920496
317.583,-0.712795043
317.625,-3.272795043
317.667,30.15020496
317.708,-0.712795043
317.75,-0.712795043
317.792,-0.712795043
317.833,-82.37379504
317.875,3.62520496
317.917,3.286204957
317.958,-0.712795043
318,-0.5497808
318.042,-0.5497808
318.083,19.0972192
318.125,-0.5497808
318.167,-0.5497808
318.208,-9.6377808
318.25,8.9702192
318.292,-0.5497808
318.333,-0.5497808
318.375,-0.5497808
318.417,-56.6997808
318.458,4.9332192
318.5,-0.5497808
318.542,-0.5497808
318.583,-0.5497808
318.625,29.5962192
318.667,-0.5497808
318.708,-0.5497808
318.75,49.3862192
318.792,-11.9447808
318.833,10.9942192
318.875,-8.3687808
318.917,-33.1417808
318.958,-25.1507808
319,-23.26098226
319.042,-30.42598226
319.083,4.181017738
319.125,-0.265982262
319.167,-0.265982262
319.208,-0.265982262
319.25,-0.265982262
319.292,-0.265982262
319.333,-0.265982262
319.375,-0.265982262
319.417,-12.55898226
319.458,-0.265982262
319.5,-0.265982262
319.542,-0.265982262
319.583,-0.647982262
319.625,-32.60598226
319.667,-45.98698226
319.708,-15.56798226
319.75,2.659017738
319.792,43.78701774
319.833,22.50601774
319.875,-11.88598226
319.917,-0.265982262
319.958,-0.265982262
320,2.636922308
320.042,2.636922308
320.083,2.636922308
320.125,2.636922308
320.167,-2.799077692
320.208,2.636922308
320.25,2.636922308
320.292,120.3089223
320.333,2.636922308
320.375,-13.93707769
320.417,19.85392231
320.458,2.636922308
320.5,-8.746077692
320.542,27.82492231
320.583,2.636922308
320.625,73.04192231
320.667,2.636922308
320.708,2.636922308
320.75,2.636922308
320.792,3.061922308
320.833,-43.17407769
320.875,46.52592231
320.917,-3.32007769
320.958,30.28992231
321,-0.105871678
321.042,-0.105871678
321.083,60.72112832
321.125,-0.105871678
321.167,-22.69287168
321.208,18.55412832
321.25,-0.105871678
321.292,-0.105871678
321.333,-65.42287168
321.375,7.498128322
321.417,-0.105871678
321.458,-0.105871678
321.5,47.90312832
321.542,-0.105871678
321.583,-0.105871678
321.625,-16.82987168
321.667,-23.48987168
321.708,32.51212832
321.75,-11.35987168
321.792,-0.105871678
321.833,-0.105871678
321.875,-0.105871678
321.917,-46.85187168
321.958,27.33912832
322,-49.73502511
322.042,0.086974888
322.083,0.086974888
322.125,0.086974888
322.167,-13.99602511
322.208,-36.39602511
322.25,-60.96702511
322.292,5.270974888
322.333,0.086974888
322.375,0.086974888
322.417,87.10597489
322.458,-1.975025112
322.5,-82.79402511
322.542,-1.94002511
322.583,-95.84802511
322.625,0.086974888
322.667,0.086974888
322.708,9.731974888
322.75,-22.66902511
322.792,0.086974888
322.833,0.086974888
322.875,0.086974888
322.917,-110.3140251
322.958,37.85197489
323,-0.707299414
323.042,-0.707299414
323.083,-9.002299414
323.125,23.67170059
323.167,-0.707299414
323.208,-41.30629941
323.25,89.01370059
323.292,-41.58729941
323.333,-62.74129941
323.375,-59.63829941
323.417,-55.11829941
323.458,13.12770059
323.5,-0.707299414
323.542,-0.707299414
323.583,49.41270059
323.625,-68.02529941
323.667,-25.44429941
323.708,-0.707299414
323.75,-0.707299414
323.792,-207.5562994
323.833,-0.707299414
323.875,33.11070059
323.917,-0.707299414
323.958,167.6197006
324,-13.52413763
324.042,-105.6431376
324.083,-0.682137629
324.125,89.82486237
324.167,106.8508624
324.208,-0.682137629
324.25,16.51386237
324.292,80.15386237
324.333,-15.11113763
324.375,16.30586237
324.417,-39.24313763
324.458,52.71986237
324.5,134.4378624
324.542,-12.65213763
324.583,-107.6941376
324.625,21.70986237
324.667,-0.682137629
324.708,54.19986237
324.75,-38.28813763
324.792,20.40586237
324.833,1.31886237
324.875,-12.67813763
324.917,-0.682137629
324.958,35.21386237
325,4.821744994
325.042,0.155744994
325.083,-26.43925501
325.125,7.298744994
325.167,-1.094255006
325.208,25.85574499
325.25,-1.777255006
325.292,32.95674499
325.333,125.814745
325.375,-14.22725501
325.417,-102.901255
325.458,3.022744994
325.5,138.758745
325.542,0.155744994
325.583,-46.14025501
325.625,-9.44125501
325.667,-19.07625501
325.708,42.09974499
325.75,116.760745
325.792,11.73174499
325.833,-34.71925501
325.875,43.10274499
325.917,-21.93025501
325.958,0.155744994
326,154.454748
326.042,-0.673251997
326.083,26.488748
326.125,48.395748
326.167,-32.990252
326.208,18.026748
326.25,-24.019252
326.292,23.721748
326.333,-18.408252
326.375,36.765748
326.417,105.748748
326.458,-34.987252
326.5,17.058748
326.542,-18.854252
326.583,-0.673251997
326.625,-37.082252
326.667,-5.221252
326.708,4.662748003
326.75,-17.625252
326.792,-117.315252
326.833,-0.673251997
326.875,-5.511251997
326.917,-22.890252
326.958,137.885748
327,0.346331903
327.042,7.270331903
327.083,0.346331903
327.125,-83.8776681
327.167,0.346331903
327.208,84.8763319
327.25,0.346331903
327.292,-91.7476681
327.333,0.346331903
327.375,-8.960668097
327.417,0.346331903
327.458,0.346331903
327.5,-48.0786681
327.542,-76.6626681
327.583,15.4363319
327.625,0.346331903
327.667,-56.0826681
327.708,16.4823319
327.75,72.2513319
327.792,-3.310668097
327.833,-17.8066681
327.875,8.624331903
327.917,0.346331903
327.958,160.4863319
328,75.44453809
328.042,50.15353809
328.083,63.90353809
328.125,-56.55946191
328.167,-101.9764619
328.208,8.466538089
328.25,-0.317461911
328.292,30.45653809
328.333,88.91053809
328.375,-0.317461911
328.417,-106.7094619
328.458,-0.317461911
328.5,-0.317461911
328.542,43.66853809
328.583,-0.317461911
328.625,-24.05946191
328.667,-35.47846191
328.708,-15.02946191
328.75,-4.696461911
328.792,-8.864461911
328.833,13.61153809
328.875,-0.317461911
328.917,48.53253809
328.958,-0.317461911
329,29.88602481
329.042,-0.159975187
329.083,-109.3679752
329.125,1.056024813
329.167,-0.159975187
329.208,50.12402481
329.25,-0.159975187
329.292,-65.52697519
329.333,-26.87297519
329.375,-17.90697519
329.417,-25.11697519
329.458,-19.61497519
329.5,11.30002481
329.542,-0.159975187
329.583,-0.159975187
329.625,-0.159975187
329.667,-34.02797519
329.708,-5.99297519
329.75,-33.11597519
329.792,-4.35497519
329.833,9.01902481
329.875,-8.84697519
329.917,-15.41397519
329.958,4.945024813
330,-0.297770801
330.042,74.9572292
330.083,-0.297770801
330.125,23.3192292
330.167,-1.493770801
330.208,31.8492292
330.25,-27.1967708
330.292,25.1782292
330.333,-33.2757708
330.375,31.0602292
330.417,70.0572292
330.458,-22.2997708
330.5,-102.8317708
330.542,5.092229199
330.583,-0.297770801
330.625,34.2482292
330.667,-10.7217708
330.708,8.039229199
330.75,-8.666770801
330.792,-120.3457708
330.833,0.505229199
330.875,19.3852292
330.917,-0.297770801
330.958,-19.3837708
331,108.4524384
331.042,0.094438421
331.083,0.094438421
331.125,-3.003561579
331.167,-97.38456158
331.208,-55.85556158
331.25,12.31443842
331.292,103.1834384
331.333,67.85343842
331.375,84.37043842
331.417,-1.462561579
331.458,-108.7625616
331.5,5.365438421
331.542,133.0974384
331.583,0.094438421
331.625,9.092438421
331.667,0.094438421
331.708,18.22243842
331.75,0.094438421
331.792,50.42543842
331.833,-27.79356158
331.875,9.09843842
331.917,33.02543842
331.958,164.6184384
332,99.6342046
332.042,-30.69579538
332.083,27.31520462
332.125,-81.65579538
332.167,-1.145795381
332.208,-3.689795381
332.25,37.08420462
332.292,-4.515795381
332.333,30.54820462
332.375,83.77120462
332.417,-20.21179538
332.458,28.44320462
332.5,-15.22779538
332.542,36.30820462
332.583,-11.32679538
332.625,-33.44979538
332.667,-47.50179538
332.708,-13.03879538
332.75,8.444204619
332.792,10.85120462
332.833,10.00820462
332.875,-1.145795381
332.917,-55.50379538
332.958,27.67720462
333,257.350913
333.042,-0.265086957
333.083,-52.27708696
333.125,-78.07408696
333.167,76.67691304
333.208,76.27691304
333.25,-81.81408696
333.292,-82.433087
333.333,-22.50608696
333.375,24.52391304
333.417,152.543913
333.458,-0.265086957
333.5,-105.849087
333.542,-0.265086957
333.583,-0.265086957
333.625,59.02991304
333.667,-0.265086957
333.708,-37.94808696
333.75,4.25791304
333.792,-13.63708696
333.833,16.22591304
333.875,-12.46808696
333.917,-0.265086957
333.958,-0.265086957
334,84.86945558
334.042,0.382455581
334.083,-24.69454442
334.125,20.04045558
334.167,0.382455581
334.208,-60.07654442
334.25,18.53845558
334.292,0.382455581
334.333,48.27345558
334.375,-8.655544419
334.417,-71.24654442
334.458,-56.10554442
334.5,8.528455581
334.542,0.382455581
334.583,124.0884556
334.625,0.382455581
334.667,-65.65054442
334.708,0.382455581
334.75,0.382455581
334.792,0.382455581
334.833,-26.89454442
334.875,19.99045558
334.917,-4.949544419
334.958,-110.1865444
335,1.866117214
335.042,157.7611172
335.083,0.432117214
335.125,-136.5068828
335.167,0.432117214
335.208,171.9031172
335.25,0.432117214
335.292,-47.59488279
335.333,-63.45588279
335.375,0.432117214
335.417,149.2621172
335.458,-0.129882786
335.5,-61.41488279
335.542,-70.58988279
335.583,-46.96188279
335.625,12.37811721
335.667,190.3221172
335.708,-7.994882786
335.75,-109.3338828
335.792,0.432117214
335.833,-71.12788279
335.875,0.432117214
