JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG  32,SEG  33,SEG  34,SEG  35,SEG  36,SEG  37,SEG  38,SEG  39,SEG  40,SEG  41,SEG  42,SEG  43,SEG  44,SEG  45,SEG  46,SEG  47,SEG  48,SEG  49,SEG  50,SEG  51,SEG  52,SEG  55,SEG  56,SEG  57,SEG  58,SEG  61,SEG  62,SEG  63,SEG  64,SEG  65,SEG  66,SEG  67,SEG  68,SEG  69,SEG  70,SEG  73,SEG  74,SEG  75,SEG  76,SEG  77,SEG  78,SEG  79,SEG  80,SEG  81,SEG  82,SEG
     6.752, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.885, 665.886, 665.886, 665.887, 665.887, 665.887, 665.888, 665.888, 665.888, 665.889, 665.889, 665.889, 665.889, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.889, 665.890, 665.891, 665.891, 665.891, 665.891, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.890, 665.890, 665.890, 665.891,
     6.792, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.884, 665.885, 665.886, 665.887, 665.887, 665.887, 665.888, 665.888, 665.888, 665.889, 665.889, 665.889, 665.889, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.891, 665.892, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.888, 665.890, 665.891, 665.891, 665.891, 665.891, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.890, 665.890, 665.890, 665.891,
     6.837, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.886, 665.887, 665.887, 665.888, 665.888, 665.888, 665.889, 665.889, 665.889, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.889, 665.891, 665.892, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.891, 665.891, 665.891, 665.892,
     6.880, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.888, 665.888, 665.889, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.891, 665.893, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.892, 665.892, 665.893, 665.893, 665.893,
     6.922, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.887, 665.888, 665.888, 665.888, 665.889, 665.890, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.892, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.890, 665.892, 665.892, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.891, 665.892, 665.892, 665.892,
     6.963, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.886, 665.887, 665.887, 665.888, 665.888, 665.888, 665.889, 665.890, 665.889, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.890, 665.891, 665.892, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.891, 665.891, 665.892, 665.892,
     7.003, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.886, 665.887, 665.888, 665.889, 665.889, 665.889, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.893, 665.894, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.891, 665.893, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.892, 665.893, 665.893, 665.893, 665.893,
     7.043, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.886, 665.886, 665.887, 665.887, 665.888, 665.888, 665.889, 665.889, 665.889, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.889, 665.891, 665.892, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.891, 665.891, 665.891, 665.892,
     7.088, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.888, 665.889, 665.889, 665.890, 665.890, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.891, 665.893, 665.894, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.892, 665.893, 665.893, 665.893, 665.894,
     7.126, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.885, 665.885, 665.886, 665.887, 665.887, 665.888, 665.888, 665.889, 665.889, 665.889, 665.889, 665.889, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.891, 665.893, 665.893, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.888, 665.891, 665.891, 665.892, 665.892, 665.892, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.890, 665.891, 665.891, 665.891,
     7.171, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.887, 665.888, 665.888, 665.889, 665.889, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.890, 665.892, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.891, 665.892, 665.893, 665.893, 665.893,
     7.211, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.888, 665.889, 665.889, 665.890, 665.890, 665.891, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.895, 665.895, 665.894, 665.894, 665.894, 665.894, 665.894, 665.895, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.890, 665.892, 665.894, 665.895, 665.895, 665.895, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.893, 665.893, 665.894, 665.894, 665.894,
     7.255, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.888, 665.888, 665.888, 665.889, 665.889, 665.890, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.890, 665.892, 665.893, 665.893, 665.893, 665.893, 665.747, 665.747, 665.747, 665.747, 665.747, 665.891, 665.892, 665.893, 665.893, 665.893,
     7.296, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.887, 665.888, 665.888, 665.889, 665.889, 665.889, 665.890, 665.890, 665.891, 665.891, 665.891, 665.891, 665.891, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.892, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.893, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.894, 665.895, 665.895, 665.895, 665.895, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.889, 665.891, 665.893, 665.894, 665.894, 665.894, 665.894, 665.747, 665.747, 665.747, 665.747, 665.747, 665.892, 665.893, 665.893, 665.894, 665.894,
     7.338, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.892, 665.893, 665.893, 665.893, 665.894, 665.894, 665.895, 665.895, 665.895, 665.896, 665.896, 665.896, 665.896, 665.897, 665.897, 665.897, 665.897, 665.897, 665.897, 665.897, 665.897, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.898, 665.899, 665.899, 665.899, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.894, 665.895, 665.897, 665.898, 665.898, 665.898, 665.898, 665.747, 665.747, 665.747, 665.747, 665.747, 665.896, 665.897, 665.897, 665.898, 665.898,
     7.379, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.898, 665.899, 665.899, 665.899, 665.900, 665.900, 665.900, 665.901, 665.901, 665.902, 665.902, 665.902, 665.902, 665.903, 665.903, 665.903, 665.903, 665.903, 665.903, 665.903, 665.903, 665.903, 665.903, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.904, 665.905, 665.905, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.899, 665.900, 665.903, 665.904, 665.904, 665.904, 665.904, 665.747, 665.747, 665.747, 665.747, 665.747, 665.902, 665.902, 665.903, 665.903, 665.904,
     7.421, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.911, 665.912, 665.912, 665.913, 665.913, 665.913, 665.914, 665.914, 665.914, 665.915, 665.915, 665.915, 665.915, 665.916, 665.916, 665.916, 665.916, 665.916, 665.916, 665.916, 665.916, 665.916, 665.916, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.917, 665.918, 665.918, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.913, 665.914, 665.917, 665.917, 665.918, 665.918, 665.917, 665.747, 665.747, 665.747, 665.747, 665.747, 665.916, 665.917, 665.917, 665.917, 665.917,
     7.463, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.914, 665.915, 665.915, 665.916, 665.916, 665.916, 665.917, 665.917, 665.918, 665.918, 665.918, 665.918, 665.919, 665.919, 665.919, 665.919, 665.919, 665.919, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.920, 665.921, 665.921, 665.921, 665.920, 665.920, 665.921, 665.921, 665.921, 665.921, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.916, 665.917, 665.920, 665.920, 665.921, 665.921, 665.921, 665.747, 665.747, 665.747, 665.747, 665.747, 665.919, 665.919, 665.920, 665.920, 665.920,
     7.505, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.919, 665.920, 665.920, 665.921, 665.921, 665.922, 665.922, 665.922, 665.923, 665.923, 665.924, 665.923, 665.924, 665.924, 665.924, 665.924, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.925, 665.926, 665.926, 665.926, 665.926, 665.926, 665.926, 665.926, 665.926, 665.926, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.921, 665.923, 665.925, 665.926, 665.926, 665.926, 665.926, 665.747, 665.747, 665.747, 665.747, 665.747, 665.924, 665.925, 665.925, 665.925, 665.926,
     7.546, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.923, 665.923, 665.924, 665.924, 665.925, 665.925, 665.925, 665.926, 665.926, 665.926, 665.927, 665.927, 665.927, 665.927, 665.927, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.928, 665.929, 665.929, 665.929, 665.929, 665.929, 665.929, 665.929, 665.929, 665.929, 665.929, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.925, 665.926, 665.928, 665.929, 665.929, 665.929, 665.929, 665.747, 665.747, 665.747, 665.747, 665.747, 665.927, 665.928, 665.928, 665.928, 665.929,
     7.588, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.927, 665.928, 665.928, 665.929, 665.929, 665.929, 665.930, 665.930, 665.930, 665.931, 665.931, 665.931, 665.931, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.932, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.933, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.929, 665.930, 665.932, 665.933, 665.933, 665.933, 665.933, 665.747, 665.747, 665.747, 665.747, 665.747, 665.931, 665.932, 665.932, 665.933, 665.933,
     7.630, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.932, 665.933, 665.933, 665.933, 665.933, 665.934, 665.934, 665.934, 665.935, 665.935, 665.935, 665.935, 665.936, 665.936, 665.936, 665.936, 665.936, 665.936, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.937, 665.938, 665.938, 665.938, 665.938, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.933, 665.934, 665.936, 665.937, 665.937, 665.937, 665.938, 665.747, 665.747, 665.747, 665.747, 665.747, 665.936, 665.936, 665.937, 665.937, 665.937,
     7.671, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.939, 665.940, 665.940, 665.940, 665.940, 665.941, 665.941, 665.942, 665.942, 665.942, 665.942, 665.942, 665.943, 665.943, 665.943, 665.943, 665.943, 665.943, 665.943, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.944, 665.945, 665.945, 665.945, 665.945, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.938, 665.940, 665.943, 665.944, 665.944, 665.944, 665.944, 665.747, 665.747, 665.747, 665.747, 665.747, 665.942, 665.943, 665.943, 665.943, 665.944,
     7.712, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.953, 665.954, 665.954, 665.955, 665.955, 665.955, 665.956, 665.956, 665.956, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.958, 665.958, 665.958, 665.958, 665.958, 665.958, 665.958, 665.958, 665.958, 665.958, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.959, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.955, 665.956, 665.959, 665.959, 665.960, 665.959, 665.959, 665.747, 665.747, 665.747, 665.747, 665.747, 665.958, 665.959, 665.959, 665.959, 665.959,
     7.752, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.951, 665.952, 665.952, 665.953, 665.953, 665.953, 665.954, 665.954, 665.954, 665.955, 665.955, 665.955, 665.955, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.956, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.957, 665.956, 665.957, 665.957, 665.957, 665.957, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.951, 665.952, 665.955, 665.956, 665.956, 665.956, 665.957, 665.747, 665.747, 665.747, 665.747, 665.747, 665.954, 665.955, 665.955, 665.956, 665.956,
     7.797, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.960, 665.961, 665.961, 665.961, 665.961, 665.962, 665.962, 665.962, 665.963, 665.963, 665.963, 665.963, 665.963, 665.964, 665.964, 665.964, 665.964, 665.964, 665.964, 665.964, 665.964, 665.964, 665.964, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.965, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.960, 665.962, 665.964, 665.965, 665.965, 665.965, 665.965, 665.747, 665.747, 665.747, 665.747, 665.747, 665.964, 665.964, 665.964, 665.965, 665.965,
     7.838, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.963, 665.964, 665.964, 665.964, 665.965, 665.965, 665.965, 665.966, 665.966, 665.966, 665.966, 665.966, 665.967, 665.967, 665.967, 665.967, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.968, 665.969, 665.969, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.963, 665.964, 665.967, 665.968, 665.968, 665.968, 665.968, 665.747, 665.747, 665.747, 665.747, 665.747, 665.966, 665.967, 665.967, 665.967, 665.968,
     7.879, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.973, 665.974, 665.974, 665.975, 665.975, 665.975, 665.975, 665.976, 665.976, 665.976, 665.976, 665.976, 665.977, 665.977, 665.977, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.978, 665.979, 665.979, 665.979, 665.979, 665.979, 665.979, 665.979, 665.979, 665.979, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.974, 665.975, 665.978, 665.979, 665.979, 665.979, 665.979, 665.747, 665.747, 665.747, 665.747, 665.747, 665.977, 665.978, 665.978, 665.978, 665.979,
     7.921, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.975, 665.976, 665.976, 665.977, 665.977, 665.977, 665.978, 665.978, 665.978, 665.979, 665.979, 665.979, 665.979, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.980, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.981, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.975, 665.977, 665.979, 665.980, 665.981, 665.981, 665.981, 665.747, 665.747, 665.747, 665.747, 665.747, 665.979, 665.979, 665.980, 665.980, 665.980,
     7.963, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.980, 665.981, 665.981, 665.982, 665.982, 665.982, 665.983, 665.983, 665.983, 665.984, 665.984, 665.984, 665.984, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.985, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.986, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.981, 665.982, 665.985, 665.985, 665.986, 665.986, 665.986, 665.747, 665.747, 665.747, 665.747, 665.747, 665.984, 665.985, 665.985, 665.985, 665.986,
     8.005, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.984, 665.985, 665.985, 665.986, 665.986, 665.987, 665.987, 665.987, 665.987, 665.988, 665.988, 665.988, 665.988, 665.989, 665.989, 665.989, 665.989, 665.989, 665.989, 665.989, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.990, 665.991, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.985, 665.986, 665.989, 665.990, 665.990, 665.990, 665.990, 665.747, 665.747, 665.747, 665.747, 665.747, 665.988, 665.989, 665.989, 665.989, 665.990,
     8.046, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.991, 665.991, 665.992, 665.992, 665.993, 665.993, 665.994, 665.994, 665.994, 665.994, 665.994, 665.994, 665.995, 665.995, 665.995, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.996, 665.997, 665.997, 665.997, 665.997, 665.997, 665.997, 665.997, 665.997, 665.997, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.992, 665.993, 665.995, 665.996, 665.997, 665.997, 665.997, 665.747, 665.747, 665.747, 665.747, 665.747, 665.995, 665.996, 665.996, 665.996, 665.997,
     8.088, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.995, 665.996, 665.997, 665.997, 665.997, 665.998, 665.998, 665.998, 665.998, 665.999, 665.999, 665.999, 665.999, 666.000, 666.000, 666.000, 666.000, 666.000, 666.000, 666.000, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 666.001, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.995, 665.997, 665.999, 666.000, 666.001, 666.001, 666.001, 665.747, 665.747, 665.747, 665.747, 665.747, 665.999, 666.000, 666.000, 666.000, 666.001,
     8.129, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 666.004, 666.004, 666.005, 666.005, 666.006, 666.006, 666.006, 666.007, 666.007, 666.007, 666.007, 666.007, 666.007, 666.008, 666.008, 666.008, 666.008, 666.008, 666.008, 666.008, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.010, 666.010, 666.009, 666.009, 666.009, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 666.005, 666.006, 666.008, 666.009, 666.010, 666.010, 666.010, 665.747, 665.747, 665.747, 665.747, 665.747, 666.008, 666.009, 666.009, 666.009, 666.009,
     8.172, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 666.003, 666.004, 666.005, 666.005, 666.006, 666.006, 666.006, 666.007, 666.007, 666.007, 666.007, 666.007, 666.008, 666.008, 666.008, 666.008, 666.008, 666.008, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 666.009, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 665.747, 666.004, 666.005, 666.008, 666.009, 666.009, 666.009, 666.009, 665.747, 665.747, 665.747, 665.747, 665.747, 666.007, 666.008, 666.008, 666.008, 666.009,
