$//SWIFT CR/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
107.042,5.79
107.083,5.79
107.125,5.79
107.167,5.79
107.208,5.79
107.250,5.79
107.292,5.79
107.333,5.79
107.375,5.79
107.417,5.79
107.458,5.79
107.500,5.79
107.542,5.79
107.583,5.79
107.625,5.79
107.667,5.79
107.708,5.79
107.750,5.79
107.792,5.79
107.833,5.79
107.875,5.79
107.917,5.79
107.958,5.79
108.000,5.79
108.042,6.19
108.083,6.19
108.125,6.19
108.167,6.19
108.208,6.19
108.250,6.19
108.292,6.19
108.333,6.19
108.375,6.19
108.417,6.19
108.458,6.19
108.500,6.19
108.542,6.19
108.583,6.19
108.625,6.19
108.667,6.19
108.708,6.19
108.750,6.19
108.792,6.19
108.833,6.19
108.875,6.19
108.917,6.19
108.958,6.19
109.000,6.19
109.042,7.14
109.083,7.14
109.125,7.14
109.167,7.14
109.208,7.14
109.250,7.14
109.292,7.14
109.333,7.14
109.375,7.14
109.417,7.14
109.458,7.14
109.500,7.14
109.542,7.14
109.583,7.14
109.625,7.14
109.667,7.14
109.708,7.14
109.750,7.14
109.792,7.14
109.833,7.14
109.875,7.14
109.917,7.14
109.958,7.14
110.000,7.14
110.042,8.42
110.083,8.42
110.125,8.42
110.167,8.42
110.208,8.42
110.250,8.42
110.292,8.42
110.333,8.42
110.375,8.42
110.417,8.42
110.458,8.42
110.500,8.42
110.542,8.42
110.583,8.42
110.625,8.42
110.667,8.42
110.708,8.42
110.750,8.42
110.792,8.42
110.833,8.42
110.875,8.42
110.917,8.42
110.958,8.42
111.000,8.42
111.042,9.59
111.083,9.59
111.125,9.59
111.167,9.59
111.208,9.59
111.250,9.59
111.292,9.59
111.333,9.59
111.375,9.59
111.417,9.59
111.458,9.59
111.500,9.59
111.542,9.59
111.583,9.59
111.625,9.59
111.667,9.59
111.708,9.59
111.750,9.59
111.792,9.59
111.833,9.59
111.875,9.59
111.917,9.59
111.958,9.59
112.000,9.59
112.042,10.77
112.083,10.77
112.125,10.77
112.167,10.77
112.208,10.77
112.250,10.77
112.292,10.77
112.333,10.77
112.375,10.77
112.417,10.77
112.458,10.77
112.500,10.77
112.542,10.77
112.583,10.77
112.625,10.77
112.667,10.77
112.708,10.77
112.750,10.77
112.792,10.77
112.833,10.77
112.875,10.77
112.917,10.77
112.958,10.77
113.000,10.77
113.042,11.51
113.083,11.51
113.125,11.51
113.167,11.51
113.208,11.51
113.250,11.51
113.292,11.51
113.333,11.51
113.375,11.51
113.417,11.51
113.458,11.51
113.500,11.51
113.542,11.51
113.583,11.51
113.625,11.51
113.667,11.51
113.708,11.51
113.750,11.51
113.792,11.51
113.833,11.51
113.875,11.51
113.917,11.51
113.958,11.51
114.000,11.51
114.042,11.13
114.083,11.13
114.125,11.13
114.167,11.13
114.208,11.13
114.250,11.13
114.292,11.13
114.333,11.13
114.375,11.13
114.417,11.13
114.458,11.13
114.500,11.13
114.542,11.13
114.583,11.13
114.625,11.13
114.667,11.13
114.708,11.13
114.750,11.13
114.792,11.13
114.833,11.13
114.875,11.13
114.917,11.13
114.958,11.13
115.000,11.13
115.042,10.34
115.083,10.34
115.125,10.34
115.167,10.34
115.208,10.34
115.250,10.34
115.292,10.34
115.333,10.34
115.375,10.34
115.417,10.34
115.458,10.34
115.500,10.34
115.542,10.34
115.583,10.34
115.625,10.34
115.667,10.34
115.708,10.34
115.750,10.34
115.792,10.34
115.833,10.34
115.875,10.34
115.917,10.34
115.958,10.34
116.000,10.34
116.042,9.66
116.083,9.66
116.125,9.66
116.167,9.66
116.208,9.66
116.250,9.66
116.292,9.66
116.333,9.66
116.375,9.66
116.417,9.66
116.458,9.66
116.500,9.66
116.542,9.66
116.583,9.66
116.625,9.66
116.667,9.66
116.708,9.66
116.750,9.66
116.792,9.66
116.833,9.66
116.875,9.66
116.917,9.66
116.958,9.66
117.000,9.66
117.042,8.87
117.083,8.87
117.125,8.87
117.167,8.87
117.208,8.87
117.250,8.87
117.292,8.87
117.333,8.87
117.375,8.87
117.417,8.87
117.458,8.87
117.500,8.87
117.542,8.87
117.583,8.87
117.625,8.87
117.667,8.87
117.708,8.87
117.750,8.87
117.792,8.87
117.833,8.87
117.875,8.87
117.917,8.87
117.958,8.87
118.000,8.87
118.042,8.36
118.083,8.36
118.125,8.36
118.167,8.36
118.208,8.36
118.250,8.36
118.292,8.36
118.333,8.36
118.375,8.36
118.417,8.36
118.458,8.36
118.500,8.36
118.542,8.36
118.583,8.36
118.625,8.36
