$//EF TRINITY/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
132.750,13.08
132.792,13.08
132.833,13.08
132.875,13.08
132.917,13.08
132.958,13.08
133.000,13.08
133.042,12.77
133.083,12.77
133.125,12.77
133.167,12.77
133.208,12.77
133.250,12.77
133.292,12.77
133.333,12.77
133.375,12.77
133.417,12.77
133.458,12.77
133.500,12.77
133.542,12.77
133.583,12.77
133.625,12.77
133.667,12.77
133.708,12.77
133.750,12.77
133.792,12.77
133.833,12.77
133.875,12.77
133.917,12.77
133.958,12.77
134.000,12.77
134.042,13.00
134.083,13.00
134.125,13.00
134.167,13.00
134.208,13.00
134.250,13.00
134.292,13.00
134.333,13.00
134.375,13.00
134.417,13.00
134.458,13.00
134.500,13.00
134.542,13.00
134.583,13.00
134.625,13.00
134.667,13.00
134.708,13.00
134.750,13.00
134.792,13.00
134.833,13.00
134.875,13.00
134.917,13.00
134.958,13.00
135.000,13.00
135.042,13.28
135.083,13.28
135.125,13.28
135.167,13.28
135.208,13.28
135.250,13.28
135.292,13.28
135.333,13.28
135.375,13.28
135.417,13.28
135.458,13.28
135.500,13.28
135.542,13.28
135.583,13.28
135.625,13.28
135.667,13.28
135.708,13.28
135.750,13.28
135.792,13.28
135.833,13.28
135.875,13.28
135.917,13.28
135.958,13.28
136.000,13.28
136.042,13.31
136.083,13.31
136.125,13.31
136.167,13.31
136.208,13.31
136.250,13.31
136.292,13.31
136.333,13.31
136.375,13.31
136.417,13.31
136.458,13.31
136.500,13.31
136.542,13.31
136.583,13.31
136.625,13.31
136.667,13.31
136.708,13.31
136.750,13.31
136.792,13.31
136.833,13.31
136.875,13.31
136.917,13.31
136.958,13.31
137.000,13.31
137.042,12.97
137.083,12.97
137.125,12.97
137.167,12.97
137.208,12.97
137.250,12.97
137.292,12.97
137.333,12.97
137.375,12.97
137.417,12.97
137.458,12.97
137.500,12.97
137.542,12.97
137.583,12.97
137.625,12.97
137.667,12.97
137.708,12.97
137.750,12.97
137.792,12.97
137.833,12.97
137.875,12.97
137.917,12.97
137.958,12.97
138.000,12.97
138.042,12.78
138.083,12.78
138.125,12.78
138.167,12.78
138.208,12.78
138.250,12.78
138.292,12.78
138.333,12.78
138.375,12.78
138.417,12.78
138.458,12.78
138.500,12.78
138.542,12.78
138.583,12.78
138.625,12.78
138.667,12.78
138.708,12.78
138.750,12.78
138.792,12.78
138.833,12.78
138.875,12.78
138.917,12.78
138.958,12.78
139.000,12.78
139.042,13.16
139.083,13.16
139.125,13.16
139.167,13.16
139.208,13.16
139.250,13.16
139.292,13.16
139.333,13.16
139.375,13.16
139.417,13.16
139.458,13.16
139.500,13.16
139.542,13.16
139.583,13.16
139.625,13.16
139.667,13.16
139.708,13.16
139.750,13.16
139.792,13.16
139.833,13.16
139.875,13.16
139.917,13.16
139.958,13.16
140.000,13.16
140.042,13.58
140.083,13.58
140.125,13.58
140.167,13.58
140.208,13.58
140.250,13.58
140.292,13.58
140.333,13.58
140.375,13.58
140.417,13.58
140.458,13.58
140.500,13.58
140.542,13.58
140.583,13.58
140.625,13.58
140.667,13.58
140.708,13.58
140.750,13.58
140.792,13.58
140.833,13.58
140.875,13.58
140.917,13.58
140.958,13.58
141.000,13.58
141.042,13.86
141.083,13.86
141.125,13.86
141.167,13.86
141.208,13.86
141.250,13.86
141.292,13.86
141.333,13.86
141.375,13.86
141.417,13.86
141.458,13.86
141.500,13.86
141.542,13.86
141.583,13.86
141.625,13.86
141.667,13.86
141.708,13.86
141.750,13.86
141.792,13.86
141.833,13.86
141.875,13.86
141.917,13.86
141.958,13.86
142.000,13.86
142.042,13.29
142.083,13.29
142.125,13.29
142.167,13.29
142.208,13.29
142.250,13.29
142.292,13.29
142.333,13.29
142.375,13.29
142.417,13.29
142.458,13.29
142.500,13.29
142.542,13.29
142.583,13.29
142.625,13.29
142.667,13.29
142.708,13.29
142.750,13.29
142.792,13.29
142.833,13.29
142.875,13.29
142.917,13.29
142.958,13.29
143.000,13.29
143.042,12.86
143.083,12.86
143.125,12.86
143.167,12.86
143.208,12.86
143.250,12.86
143.292,12.86
143.333,12.86
143.375,12.86
143.417,12.86
143.458,12.86
143.500,12.86
143.542,12.86
143.583,12.86
143.625,12.86
143.667,12.86
143.708,12.86
143.750,12.86
143.792,12.86
143.833,12.86
143.875,12.86
143.917,12.86
143.958,12.86
144.000,12.86
144.042,13.19
144.083,13.19
144.125,13.19
144.167,13.19
144.208,13.19
144.250,13.19
144.292,13.19
144.333,13.19
144.375,13.19
144.417,13.19
144.458,13.19
144.500,13.19
144.542,13.19
144.583,13.19
144.625,13.19
144.667,13.19
144.708,13.19
144.750,13.19
144.792,13.19
144.833,13.19
144.875,13.19
144.917,13.19
144.958,13.19
145.000,13.19
145.042,13.75
145.083,13.75
145.125,13.75
145.167,13.75
145.208,13.75
145.250,13.75
145.292,13.75
145.333,13.75
145.375,13.75
145.417,13.75
145.458,13.75
145.500,13.75
145.542,13.75
145.583,13.75
145.625,13.75
145.667,13.75
145.708,13.75
145.750,13.75
145.792,13.75
145.833,13.75
145.875,13.75
145.917,13.75
145.958,13.75
146.000,13.75
146.042,13.91
146.083,13.91
146.125,13.91
146.167,13.91
146.208,13.91
146.250,13.91
146.292,13.91
146.333,13.91
146.375,13.91
146.417,13.91
146.458,13.91
146.500,13.91
146.542,13.91
146.583,13.91
146.625,13.91
146.667,13.91
146.708,13.91
146.750,13.91
146.792,13.91
146.833,13.91
146.875,13.91
146.917,13.91
146.958,13.91
147.000,13.91
147.042,13.83
147.083,13.83
147.125,13.83
147.167,13.83
147.208,13.83
147.250,13.83
147.292,13.83
147.333,13.83
147.375,13.83
147.417,13.83
147.458,13.83
147.500,13.83
147.542,13.83
147.583,13.83
147.625,13.83
147.667,13.83
147.708,13.83
147.750,13.83
147.792,13.83
147.833,13.83
147.875,13.83
147.917,13.83
147.958,13.83
148.000,13.83
148.042,13.09
148.083,13.09
148.125,13.09
148.167,13.09
148.208,13.09
148.250,13.09
148.292,13.09
148.333,13.09
148.375,13.09
148.417,13.09
148.458,13.09
148.500,13.09
148.542,13.09
148.583,13.09
148.625,13.09
148.667,13.09
148.708,13.09
148.750,13.09
148.792,13.09
148.833,13.09
148.875,13.09
148.917,13.09
148.958,13.09
149.000,13.09
149.042,13.67
149.083,13.67
149.125,13.67
149.167,13.67
149.208,13.67
149.250,13.67
149.292,13.67
149.333,13.67
149.375,13.67
149.417,13.67
149.458,13.67
149.500,13.67
149.542,13.67
149.583,13.67
149.625,13.67
149.667,13.67
149.708,13.67
149.750,13.67
149.792,13.67
149.833,13.67
149.875,13.67
149.917,13.67
149.958,13.67
150.000,13.67
150.042,14.60
150.083,14.60
150.125,14.60
150.167,14.60
150.208,14.60
150.250,14.60
150.292,14.60
150.333,14.60
150.375,14.60
150.417,14.60
150.458,14.60
150.500,14.60
150.542,14.60
150.583,14.60
150.625,14.60
150.667,14.60
150.708,14.60
150.750,14.60
150.792,14.60
150.833,14.60
150.875,14.60
150.917,14.60
150.958,14.60
151.000,14.60
151.042,15.10
151.083,15.10
151.125,15.10
151.167,15.10
151.208,15.10
151.250,15.10
151.292,15.10
151.333,15.10
151.375,15.10
151.417,15.10
151.458,15.10
151.500,15.10
151.542,15.10
151.583,15.10
151.625,15.10
151.667,15.10
151.708,15.10
151.750,15.10
151.792,15.10
151.833,15.10
151.875,15.10
151.917,15.10
151.958,15.10
152.000,15.10
152.042,14.64
152.083,14.64
152.125,14.64
152.167,14.64
152.208,14.64
152.250,14.64
152.292,14.64
152.333,14.64
152.375,14.64
152.417,14.64
152.458,14.64
152.500,14.64
152.542,14.64
152.583,14.64
152.625,14.64
152.667,14.64
152.708,14.64
152.750,14.64
152.792,14.64
152.833,14.64
152.875,14.64
152.917,14.64
152.958,14.64
153.000,14.64
153.042,14.26
153.083,14.26
153.125,14.26
153.167,14.26
153.208,14.26
153.250,14.26
153.292,14.26
153.333,14.26
153.375,14.26
153.417,14.26
153.458,14.26
153.500,14.26
153.542,14.26
153.583,14.26
153.625,14.26
153.667,14.26
153.708,14.26
153.750,14.26
153.792,14.26
153.833,14.26
153.875,14.26
153.917,14.26
153.958,14.26
154.000,14.26
154.042,14.50
154.083,14.50
154.125,14.50
154.167,14.50
154.208,14.50
154.250,14.50
154.292,14.50
154.333,14.50
154.375,14.50
154.417,14.50
154.458,14.50
154.500,14.50
154.542,14.50
154.583,14.50
154.625,14.50
154.667,14.50
154.708,14.50
154.750,14.50
154.792,14.50
154.833,14.50
154.875,14.50
154.917,14.50
154.958,14.50
155.000,14.50
155.042,15.25
155.083,15.25
155.125,15.25
155.167,15.25
155.208,15.25
155.250,15.25
155.292,15.25
155.333,15.25
155.375,15.25
155.417,15.25
155.458,15.25
155.500,15.25
155.542,15.25
155.583,15.25
155.625,15.25
155.667,15.25
155.708,15.25
155.750,15.25
155.792,15.25
155.833,15.25
155.875,15.25
155.917,15.25
155.958,15.25
156.000,15.25
156.042,15.34
156.083,15.34
156.125,15.34
156.167,15.34
156.208,15.34
156.250,15.34
156.292,15.34
156.333,15.34
156.375,15.34
156.417,15.34
156.458,15.34
156.500,15.34
156.542,15.34
156.583,15.34
156.625,15.34
156.667,15.34
156.708,15.34
156.750,15.34
156.792,15.34
156.833,15.34
156.875,15.34
156.917,15.34
156.958,15.34
157.000,15.34
157.042,14.27
157.083,14.27
157.125,14.27
157.167,14.27
157.208,14.27
157.250,14.27
157.292,14.27
157.333,14.27
157.375,14.27
157.417,14.27
157.458,14.27
157.500,14.27
157.542,14.27
157.583,14.27
157.625,14.27
157.667,14.27
157.708,14.27
157.750,14.27
157.792,14.27
157.833,14.27
157.875,14.27
157.917,14.27
157.958,14.27
158.000,14.27
158.042,13.26
158.083,13.26
158.125,13.26
158.167,13.26
158.208,13.26
158.250,13.26
158.292,13.26
158.333,13.26
158.375,13.26
158.417,13.26
158.458,13.26
158.500,13.26
158.542,13.26
158.583,13.26
158.625,13.26
158.667,13.26
158.708,13.26
158.750,13.26
158.792,13.26
158.833,13.26
158.875,13.26
158.917,13.26
158.958,13.26
159.000,13.26
159.042,13.43
159.083,13.43
159.125,13.43
159.167,13.43
159.208,13.43
159.250,13.43
159.292,13.43
159.333,13.43
159.375,13.43
159.417,13.43
159.458,13.43
159.500,13.43
159.542,13.43
159.583,13.43
159.625,13.43
159.667,13.43
159.708,13.43
159.750,13.43
159.792,13.43
159.833,13.43
159.875,13.43
159.917,13.43
159.958,13.43
160.000,13.43
160.042,13.97
160.083,13.97
160.125,13.97
160.167,13.97
160.208,13.97
160.250,13.97
160.292,13.97
160.333,13.97
160.375,13.97
160.417,13.97
160.458,13.97
160.500,13.97
160.542,13.97
160.583,13.97
160.625,13.97
160.667,13.97
160.708,13.97
160.750,13.97
160.792,13.97
160.833,13.97
160.875,13.97
160.917,13.97
160.958,13.97
161.000,13.97
161.042,14.16
161.083,14.16
161.125,14.16
161.167,14.16
161.208,14.16
161.250,14.16
161.292,14.16
161.333,14.16
161.375,14.16
161.417,14.16
161.458,14.16
161.500,14.16
161.542,14.16
161.583,14.16
161.625,14.16
161.667,14.16
161.708,14.16
161.750,14.16
161.792,14.16
161.833,14.16
161.875,14.16
161.917,14.16
161.958,14.16
162.000,14.16
162.042,14.38
162.083,14.38
162.125,14.38
162.167,14.38
162.208,14.38
162.250,14.38
162.292,14.38
162.333,14.38
162.375,14.38
162.417,14.38
162.458,14.38
162.500,14.38
162.542,14.38
162.583,14.38
162.625,14.38
162.667,14.38
162.708,14.38
162.750,14.38
162.792,14.38
162.833,14.38
162.875,14.38
162.917,14.38
162.958,14.38
163.000,14.38
163.042,14.68
163.083,14.68
163.125,14.68
163.167,14.68
163.208,14.68
163.250,14.68
163.292,14.68
163.333,14.68
163.375,14.68
163.417,14.68
163.458,14.68
163.500,14.68
163.542,14.68
163.583,14.68
163.625,14.68
163.667,14.68
163.708,14.68
163.750,14.68
163.792,14.68
163.833,14.68
163.875,14.68
163.917,14.68
163.958,14.68
164.000,14.68
164.042,15.45
164.083,15.45
164.125,15.45
164.167,15.45
164.208,15.45
164.250,15.45
164.292,15.45
164.333,15.45
164.375,15.45
164.417,15.45
164.458,15.45
164.500,15.45
164.542,15.45
164.583,15.45
164.625,15.45
164.667,15.45
164.708,15.45
164.750,15.45
164.792,15.45
164.833,15.45
164.875,15.45
164.917,15.45
164.958,15.45
165.000,15.45
165.042,16.02
165.083,16.02
165.125,16.02
165.167,16.02
165.208,16.02
165.250,16.02
165.292,16.02
165.333,16.02
165.375,16.02
165.417,16.02
165.458,16.02
165.500,16.02
165.542,16.02
165.583,16.02
165.625,16.02
165.667,16.02
165.708,16.02
165.750,16.02
165.792,16.02
165.833,16.02
165.875,16.02
165.917,16.02
165.958,16.02
166.000,16.02
166.042,16.18
166.083,16.18
166.125,16.18
166.167,16.18
166.208,16.18
166.250,16.18
166.292,16.18
166.333,16.18
166.375,16.18
166.417,16.18
166.458,16.18
166.500,16.18
166.542,16.18
166.583,16.18
166.625,16.18
166.667,16.18
166.708,16.18
166.750,16.18
166.792,16.18
166.833,16.18
166.875,16.18
166.917,16.18
166.958,16.18
167.000,16.18
167.042,16.32
167.083,16.32
167.125,16.32
167.167,16.32
167.208,16.32
167.250,16.32
167.292,16.32
167.333,16.32
167.375,16.32
167.417,16.32
167.458,16.32
167.500,16.32
167.542,16.32
167.583,16.32
167.625,16.32
167.667,16.32
167.708,16.32
167.750,16.32
167.792,16.32
167.833,16.32
167.875,16.32
167.917,16.32
167.958,16.32
168.000,16.32
168.042,16.56
168.083,16.56
168.125,16.56
168.167,16.56
168.208,16.56
168.250,16.56
168.292,16.56
168.333,16.56
168.375,16.56
168.417,16.56
168.458,16.56
168.500,16.56
168.542,16.56
168.583,16.56
168.625,16.56
168.667,16.56
168.708,16.56
168.750,16.56
168.792,16.56
168.833,16.56
168.875,16.56
168.917,16.56
168.958,16.56
169.000,16.56
169.042,16.77
169.083,16.77
169.125,16.77
169.167,16.77
169.208,16.77
169.250,16.77
169.292,16.77
169.333,16.77
169.375,16.77
169.417,16.77
169.458,16.77
169.500,16.77
169.542,16.77
169.583,16.77
169.625,16.77
169.667,16.77
169.708,16.77
169.750,16.77
169.792,16.77
169.833,16.77
169.875,16.77
169.917,16.77
169.958,16.77
170.000,16.77
170.042,17.03
170.083,17.03
170.125,17.03
170.167,17.03
170.208,17.03
170.250,17.03
170.292,17.03
170.333,17.03
170.375,17.03
170.417,17.03
170.458,17.03
170.500,17.03
170.542,17.03
170.583,17.03
170.625,17.03
170.667,17.03
170.708,17.03
170.750,17.03
170.792,17.03
170.833,17.03
170.875,17.03
170.917,17.03
170.958,17.03
171.000,17.03
171.042,17.64
171.083,17.64
171.125,17.64
171.167,17.64
171.208,17.64
171.250,17.64
171.292,17.64
171.333,17.64
171.375,17.64
171.417,17.64
171.458,17.64
171.500,17.64
171.542,17.64
171.583,17.64
171.625,17.64
171.667,17.64
171.708,17.64
171.750,17.64
171.792,17.64
171.833,17.64
171.875,17.64
171.917,17.64
171.958,17.64
172.000,17.64
172.042,18.52
172.083,18.52
172.125,18.52
172.167,18.52
172.208,18.52
172.250,18.52
172.292,18.52
172.333,18.52
172.375,18.52
172.417,18.52
172.458,18.52
172.500,18.52
172.542,18.52
172.583,18.52
172.625,18.52
172.667,18.52
172.708,18.52
172.750,18.52
172.792,18.52
172.833,18.52
172.875,18.52
172.917,18.52
172.958,18.52
173.000,18.52
173.042,18.66
173.083,18.66
173.125,18.66
173.167,18.66
173.208,18.66
173.250,18.66
173.292,18.66
173.333,18.66
173.375,18.66
173.417,18.66
173.458,18.66
173.500,18.66
173.542,18.66
173.583,18.66
173.625,18.66
173.667,18.66
173.708,18.66
173.750,18.66
173.792,18.66
173.833,18.66
173.875,18.66
173.917,18.66
173.958,18.66
174.000,18.66
174.042,18.62
174.083,18.62
174.125,18.62
174.167,18.62
174.208,18.62
174.250,18.62
174.292,18.62
174.333,18.62
174.375,18.62
174.417,18.62
174.458,18.62
174.500,18.62
174.542,18.62
174.583,18.62
174.625,18.62
174.667,18.62
174.708,18.62
174.750,18.62
174.792,18.62
174.833,18.62
174.875,18.62
174.917,18.62
174.958,18.62
175.000,18.62
175.042,18.65
175.083,18.65
175.125,18.65
175.167,18.65
175.208,18.65
175.250,18.65
175.292,18.65
175.333,18.65
175.375,18.65
175.417,18.65
175.458,18.65
175.500,18.65
175.542,18.65
175.583,18.65
175.625,18.65
175.667,18.65
175.708,18.65
175.750,18.65
175.792,18.65
175.833,18.65
175.875,18.65
175.917,18.65
175.958,18.65
176.000,18.65
176.042,18.39
176.083,18.39
176.125,18.39
176.167,18.39
176.208,18.39
176.250,18.39
176.292,18.39
176.333,18.39
176.375,18.39
176.417,18.39
176.458,18.39
176.500,18.39
176.542,18.39
176.583,18.39
176.625,18.39
176.667,18.39
176.708,18.39
176.750,18.39
176.792,18.39
176.833,18.39
176.875,18.39
176.917,18.39
176.958,18.39
177.000,18.39
177.042,18.23
177.083,18.23
177.125,18.23
177.167,18.23
177.208,18.23
177.250,18.23
177.292,18.23
177.333,18.23
177.375,18.23
177.417,18.23
177.458,18.23
177.500,18.23
177.542,18.23
177.583,18.23
177.625,18.23
177.667,18.23
177.708,18.23
177.750,18.23
177.792,18.23
177.833,18.23
177.875,18.23
177.917,18.23
177.958,18.23
178.000,18.23
178.042,18.31
178.083,18.31
178.125,18.31
178.167,18.31
178.208,18.31
178.250,18.31
178.292,18.31
178.333,18.31
178.375,18.31
178.417,18.31
178.458,18.31
178.500,18.31
178.542,18.31
178.583,18.31
178.625,18.31
178.667,18.31
178.708,18.31
178.750,18.31
178.792,18.31
178.833,18.31
178.875,18.31
178.917,18.31
178.958,18.31
179.000,18.31
179.042,18.34
179.083,18.34
179.125,18.34
179.167,18.34
179.208,18.34
179.250,18.34
179.292,18.34
179.333,18.34
179.375,18.34
179.417,18.34
179.458,18.34
179.500,18.34
179.542,18.34
179.583,18.34
179.625,18.34
179.667,18.34
179.708,18.34
179.750,18.34
179.792,18.34
179.833,18.34
179.875,18.34
179.917,18.34
179.958,18.34
180.000,18.34
180.042,18.64
180.083,18.64
180.125,18.64
180.167,18.64
180.208,18.64
180.250,18.64
180.292,18.64
180.333,18.64
180.375,18.64
180.417,18.64
180.458,18.64
180.500,18.64
180.542,18.64
180.583,18.64
180.625,18.64
180.667,18.64
180.708,18.64
180.750,18.64
180.792,18.64
180.833,18.64
180.875,18.64
180.917,18.64
180.958,18.64
181.000,18.64
181.042,18.62
181.083,18.62
181.125,18.62
181.167,18.62
181.208,18.62
181.250,18.62
181.292,18.62
181.333,18.62
181.375,18.62
181.417,18.62
181.458,18.62
181.500,18.62
181.542,18.62
181.583,18.62
181.625,18.62
181.667,18.62
181.708,18.62
181.750,18.62
181.792,18.62
181.833,18.62
181.875,18.62
181.917,18.62
181.958,18.62
182.000,18.62
182.042,18.38
182.083,18.38
182.125,18.38
182.167,18.38
182.208,18.38
182.250,18.38
182.292,18.38
182.333,18.38
182.375,18.38
182.417,18.38
182.458,18.38
182.500,18.38
182.542,18.38
182.583,18.38
182.625,18.38
182.667,18.38
182.708,18.38
182.750,18.38
182.792,18.38
182.833,18.38
182.875,18.38
182.917,18.38
182.958,18.38
183.000,18.38
183.042,18.51
183.083,18.51
183.125,18.51
183.167,18.51
183.208,18.51
183.250,18.51
183.292,18.51
183.333,18.51
183.375,18.51
183.417,18.51
183.458,18.51
183.500,18.51
183.542,18.51
183.583,18.51
183.625,18.51
183.667,18.51
183.708,18.51
183.750,18.51
183.792,18.51
183.833,18.51
183.875,18.51
183.917,18.51
183.958,18.51
184.000,18.51
184.042,18.51
184.083,18.51
184.125,18.51
184.167,18.51
184.208,18.51
184.250,18.51
184.292,18.51
184.333,18.51
184.375,18.51
184.417,18.51
184.458,18.51
184.500,18.51
184.542,18.51
184.583,18.51
184.625,18.51
184.667,18.51
184.708,18.51
184.750,18.51
184.792,18.51
184.833,18.51
184.875,18.51
184.917,18.51
184.958,18.51
185.000,18.51
185.042,18.19
185.083,18.19
185.125,18.19
185.167,18.19
185.208,18.19
185.250,18.19
185.292,18.19
185.333,18.19
185.375,18.19
185.417,18.19
185.458,18.19
185.500,18.19
185.542,18.19
185.583,18.19
185.625,18.19
185.667,18.19
185.708,18.19
185.750,18.19
185.792,18.19
185.833,18.19
185.875,18.19
185.917,18.19
185.958,18.19
186.000,18.19
186.042,17.78
186.083,17.78
186.125,17.78
186.167,17.78
186.208,17.78
186.250,17.78
186.292,17.78
186.333,17.78
186.375,17.78
186.417,17.78
186.458,17.78
186.500,17.78
186.542,17.78
186.583,17.78
186.625,17.78
186.667,17.78
186.708,17.78
186.750,17.78
186.792,17.78
186.833,17.78
186.875,17.78
186.917,17.78
186.958,17.78
187.000,17.78
187.042,17.55
187.083,17.55
187.125,17.55
187.167,17.55
187.208,17.55
187.250,17.55
187.292,17.55
187.333,17.55
187.375,17.55
187.417,17.55
187.458,17.55
187.500,17.55
187.542,17.55
187.583,17.55
187.625,17.55
187.667,17.55
187.708,17.55
187.750,17.55
187.792,17.55
187.833,17.55
187.875,17.55
187.917,17.55
187.958,17.55
188.000,17.55
188.042,17.63
188.083,17.63
188.125,17.63
188.167,17.63
188.208,17.63
188.250,17.63
188.292,17.63
188.333,17.63
188.375,17.63
188.417,17.63
188.458,17.63
188.500,17.63
188.542,17.63
188.583,17.63
188.625,17.63
188.667,17.63
188.708,17.63
188.750,17.63
188.792,17.63
188.833,17.63
188.875,17.63
188.917,17.63
188.958,17.63
189.000,17.63
189.042,18.20
189.083,18.20
189.125,18.20
189.167,18.20
189.208,18.20
189.250,18.20
189.292,18.20
189.333,18.20
189.375,18.20
189.417,18.20
189.458,18.20
189.500,18.20
189.542,18.20
189.583,18.20
189.625,18.20
189.667,18.20
189.708,18.20
189.750,18.20
189.792,18.20
189.833,18.20
189.875,18.20
189.917,18.20
189.958,18.20
190.000,18.20
190.042,18.93
190.083,18.93
190.125,18.93
190.167,18.93
190.208,18.93
190.250,18.93
190.292,18.93
190.333,18.93
190.375,18.93
190.417,18.93
190.458,18.93
190.500,18.93
190.542,18.93
190.583,18.93
190.625,18.93
190.667,18.93
190.708,18.93
190.750,18.93
190.792,18.93
190.833,18.93
190.875,18.93
190.917,18.93
190.958,18.93
191.000,18.93
191.042,19.43
191.083,19.43
191.125,19.43
191.167,19.43
191.208,19.43
191.250,19.43
191.292,19.43
191.333,19.43
191.375,19.43
191.417,19.43
191.458,19.43
191.500,19.43
191.542,19.43
191.583,19.43
191.625,19.43
191.667,19.43
191.708,19.43
191.750,19.43
191.792,19.43
191.833,19.43
191.875,19.43
191.917,19.43
191.958,19.43
192.000,19.43
192.042,20.06
192.083,20.06
192.125,20.06
192.167,20.06
192.208,20.06
192.250,20.06
192.292,20.06
192.333,20.06
192.375,20.06
192.417,20.06
192.458,20.06
192.500,20.06
192.542,20.06
192.583,20.06
192.625,20.06
192.667,20.06
192.708,20.06
192.750,20.06
192.792,20.06
192.833,20.06
192.875,20.06
192.917,20.06
192.958,20.06
193.000,20.06
193.042,20.33
193.083,20.33
193.125,20.33
193.167,20.33
193.208,20.33
193.250,20.33
193.292,20.33
193.333,20.33
193.375,20.33
193.417,20.33
193.458,20.33
193.500,20.33
193.542,20.33
193.583,20.33
193.625,20.33
193.667,20.33
193.708,20.33
193.750,20.33
193.792,20.33
193.833,20.33
193.875,20.33
193.917,20.33
193.958,20.33
194.000,20.33
194.042,20.80
194.083,20.80
194.125,20.80
194.167,20.80
194.208,20.80
194.250,20.80
194.292,20.80
194.333,20.80
194.375,20.80
194.417,20.80
194.458,20.80
194.500,20.80
194.542,20.80
194.583,20.80
194.625,20.80
194.667,20.80
194.708,20.80
194.750,20.80
194.792,20.80
194.833,20.80
194.875,20.80
194.917,20.80
194.958,20.80
195.000,20.80
195.042,21.39
195.083,21.39
195.125,21.39
195.167,21.39
195.208,21.39
195.250,21.39
195.292,21.39
195.333,21.39
195.375,21.39
195.417,21.39
195.458,21.39
195.500,21.39
195.542,21.39
195.583,21.39
195.625,21.39
195.667,21.39
195.708,21.39
195.750,21.39
195.792,21.39
195.833,21.39
195.875,21.39
195.917,21.39
195.958,21.39
196.000,21.39
196.042,21.67
196.083,21.67
196.125,21.67
196.167,21.67
196.208,21.67
196.250,21.67
196.292,21.67
196.333,21.67
196.375,21.67
196.417,21.67
196.458,21.67
196.500,21.67
196.542,21.67
196.583,21.67
196.625,21.67
196.667,21.67
196.708,21.67
196.750,21.67
196.792,21.67
196.833,21.67
196.875,21.67
196.917,21.67
196.958,21.67
197.000,21.67
197.042,21.68
197.083,21.68
197.125,21.68
197.167,21.68
197.208,21.68
197.250,21.68
197.292,21.68
197.333,21.68
197.375,21.68
197.417,21.68
197.458,21.68
197.500,21.68
197.542,21.68
197.583,21.68
197.625,21.68
197.667,21.68
197.708,21.68
197.750,21.68
197.792,21.68
197.833,21.68
197.875,21.68
197.917,21.68
197.958,21.68
198.000,21.68
198.042,21.78
198.083,21.78
198.125,21.78
198.167,21.78
198.208,21.78
198.250,21.78
198.292,21.78
198.333,21.78
198.375,21.78
198.417,21.78
198.458,21.78
198.500,21.78
198.542,21.78
198.583,21.78
198.625,21.78
198.667,21.78
198.708,21.78
198.750,21.78
198.792,21.78
198.833,21.78
198.875,21.78
198.917,21.78
198.958,21.78
199.000,21.78
199.042,21.57
199.083,21.57
199.125,21.57
199.167,21.57
199.208,21.57
199.250,21.57
199.292,21.57
199.333,21.57
199.375,21.57
199.417,21.57
199.458,21.57
199.500,21.57
199.542,21.57
199.583,21.57
199.625,21.57
199.667,21.57
199.708,21.57
199.750,21.57
199.792,21.57
199.833,21.57
199.875,21.57
199.917,21.57
199.958,21.57
200.000,21.57
200.042,21.70
200.083,21.70
200.125,21.70
200.167,21.70
200.208,21.70
200.250,21.70
200.292,21.70
200.333,21.70
200.375,21.70
200.417,21.70
200.458,21.70
200.500,21.70
200.542,21.70
200.583,21.70
200.625,21.70
200.667,21.70
200.708,21.70
200.750,21.70
200.792,21.70
200.833,21.70
200.875,21.70
200.917,21.70
200.958,21.70
201.000,21.70
201.042,21.75
201.083,21.75
201.125,21.75
201.167,21.75
201.208,21.75
201.250,21.75
201.292,21.75
201.333,21.75
201.375,21.75
201.417,21.75
201.458,21.75
201.500,21.75
201.542,21.75
201.583,21.75
201.625,21.75
201.667,21.75
201.708,21.75
201.750,21.75
201.792,21.75
201.833,21.75
201.875,21.75
201.917,21.75
201.958,21.75
202.000,21.75
202.042,21.69
202.083,21.69
202.125,21.69
202.167,21.69
202.208,21.69
202.250,21.69
202.292,21.69
202.333,21.69
202.375,21.69
202.417,21.69
202.458,21.69
202.500,21.69
202.542,21.69
202.583,21.69
202.625,21.69
202.667,21.69
202.708,21.69
202.750,21.69
202.792,21.69
202.833,21.69
202.875,21.69
202.917,21.69
202.958,21.69
203.000,21.69
203.042,21.66
203.083,21.66
203.125,21.66
203.167,21.66
203.208,21.66
203.250,21.66
203.292,21.66
203.333,21.66
203.375,21.66
203.417,21.66
203.458,21.66
203.500,21.66
203.542,21.66
203.583,21.66
203.625,21.66
203.667,21.66
203.708,21.66
203.750,21.66
203.792,21.66
203.833,21.66
203.875,21.66
203.917,21.66
203.958,21.66
204.000,21.66
204.042,21.72
204.083,21.72
204.125,21.72
204.167,21.72
204.208,21.72
204.250,21.72
204.292,21.72
204.333,21.72
204.375,21.72
204.417,21.72
204.458,21.72
204.500,21.72
204.542,21.72
204.583,21.72
204.625,21.72
204.667,21.72
204.708,21.72
204.750,21.72
204.792,21.72
204.833,21.72
204.875,21.72
204.917,21.72
204.958,21.72
205.000,21.72
205.042,21.75
205.083,21.75
205.125,21.75
205.167,21.75
205.208,21.75
205.250,21.75
205.292,21.75
205.333,21.75
