$//STUART FORK/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
102.292,5.86
102.333,5.86
102.375,5.86
102.417,5.86
102.458,5.86
102.500,5.86
102.542,5.86
102.583,5.86
102.625,5.86
102.667,5.86
102.708,5.86
102.750,5.86
102.792,5.86
102.833,5.86
102.875,5.86
102.917,5.86
102.958,5.86
103.000,5.86
103.042,5.03
103.083,5.03
103.125,5.03
103.167,5.03
103.208,5.03
103.250,5.03
103.292,5.03
103.333,5.03
103.375,5.03
103.417,5.03
103.458,5.03
103.500,5.03
103.542,5.03
103.583,5.03
103.625,5.03
103.667,5.03
103.708,5.03
103.750,5.03
103.792,5.03
103.833,5.03
103.875,5.03
103.917,5.03
103.958,5.03
104.000,5.03
104.042,4.50
104.083,4.50
104.125,4.50
104.167,4.50
104.208,4.50
104.250,4.50
104.292,4.50
104.333,4.50
104.375,4.50
104.417,4.50
104.458,4.50
104.500,4.50
104.542,4.50
104.583,4.50
104.625,4.50
104.667,4.50
104.708,4.50
104.750,4.50
104.792,4.50
104.833,4.50
104.875,4.50
104.917,4.50
104.958,4.50
105.000,4.50
105.042,4.62
105.083,4.62
105.125,4.62
105.167,4.62
105.208,4.62
105.250,4.62
105.292,4.62
105.333,4.62
105.375,4.62
105.417,4.62
105.458,4.62
105.500,4.62
105.542,4.62
105.583,4.62
105.625,4.62
105.667,4.62
105.708,4.62
105.750,4.62
105.792,4.62
105.833,4.62
105.875,4.62
105.917,4.62
105.958,4.62
106.000,4.62
106.042,5.15
106.083,5.15
106.125,5.15
106.167,5.15
106.208,5.15
106.250,5.15
106.292,5.15
106.333,5.15
106.375,5.15
106.417,5.15
106.458,5.15
106.500,5.15
106.542,5.15
106.583,5.15
106.625,5.15
106.667,5.15
106.708,5.15
106.750,5.15
106.792,5.15
106.833,5.15
106.875,5.15
106.917,5.15
106.958,5.15
107.000,5.15
107.042,5.64
107.083,5.64
107.125,5.64
107.167,5.64
107.208,5.64
107.250,5.64
107.292,5.64
107.333,5.64
107.375,5.64
107.417,5.64
107.458,5.64
107.500,5.64
107.542,5.64
107.583,5.64
107.625,5.64
107.667,5.64
107.708,5.64
107.750,5.64
107.792,5.64
107.833,5.64
107.875,5.64
107.917,5.64
107.958,5.64
108.000,5.64
108.042,6.02
108.083,6.02
108.125,6.02
108.167,6.02
108.208,6.02
108.250,6.02
108.292,6.02
108.333,6.02
108.375,6.02
108.417,6.02
108.458,6.02
108.500,6.02
108.542,6.02
108.583,6.02
108.625,6.02
108.667,6.02
108.708,6.02
108.750,6.02
108.792,6.02
108.833,6.02
108.875,6.02
108.917,6.02
108.958,6.02
109.000,6.02
109.042,6.92
109.083,6.92
109.125,6.92
109.167,6.92
109.208,6.92
109.250,6.92
109.292,6.92
109.333,6.92
109.375,6.92
109.417,6.92
109.458,6.92
109.500,6.92
109.542,6.92
109.583,6.92
109.625,6.92
109.667,6.92
109.708,6.92
109.750,6.92
109.792,6.92
109.833,6.92
109.875,6.92
109.917,6.92
109.958,6.92
110.000,6.92
110.042,8.14
110.083,8.14
110.125,8.14
110.167,8.14
110.208,8.14
110.250,8.14
110.292,8.14
110.333,8.14
110.375,8.14
110.417,8.14
110.458,8.14
110.500,8.14
110.542,8.14
110.583,8.14
110.625,8.14
110.667,8.14
110.708,8.14
110.750,8.14
110.792,8.14
110.833,8.14
110.875,8.14
110.917,8.14
110.958,8.14
111.000,8.14
111.042,9.26
111.083,9.26
111.125,9.26
111.167,9.26
111.208,9.26
111.250,9.26
111.292,9.26
111.333,9.26
111.375,9.26
111.417,9.26
111.458,9.26
111.500,9.26
111.542,9.26
111.583,9.26
111.625,9.26
111.667,9.26
111.708,9.26
111.750,9.26
111.792,9.26
111.833,9.26
111.875,9.26
111.917,9.26
111.958,9.26
112.000,9.26
112.042,10.37
112.083,10.37
112.125,10.37
112.167,10.37
112.208,10.37
112.250,10.37
112.292,10.37
