JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    98.339,   561.953,   710.661,     7.083,     0.000,     0.000,   287.918,     0.450,   120.284,  1213.203,     1.000,     7.400,   123.737,   271.621,   249.650,   349.623,    35.868,    12.043,     0.000,
    98.380,   508.064,   710.663,     7.088,     0.000,     0.000,   389.526,     0.450,   120.286,  1213.203,     1.000,     7.423,   245.643,   367.477,   261.807,   349.853,    35.125,    -1.337,     0.000,
    98.423,   561.191,   710.665,     7.092,     0.000,     0.000,   653.410,     0.450,   120.288,  1213.203,     1.000,     7.448,   515.687,   616.425,   271.173,   350.454,    30.671,    -9.215,     0.000,
    98.463,   248.706,   710.667,     7.096,     0.000,     0.000,   798.900,     0.450,   120.290,  1213.203,     1.000,     7.471,   653.676,   753.679,   277.962,   351.451,    44.749,   -18.235,     0.000,
    98.506,   509.861,   710.670,     7.099,     0.000,     0.000,   800.318,     0.450,   120.293,  1213.203,     1.000,     7.491,   665.957,   755.017,   284.195,   352.341,    45.012,   -24.098,     0.000,
    98.548,   513.746,   710.672,     7.101,     0.000,     0.000,   800.498,     0.450,   120.295,  1213.203,     1.000,     7.508,   679.029,   755.187,   290.867,   353.184,    41.712,   -27.872,     0.000,
    98.589,   490.032,   710.674,     7.103,     0.000,     0.000,   730.108,     0.450,   120.297,  1213.203,     1.000,     7.524,   617.490,   688.781,   294.221,   353.954,    41.854,   -30.297,     0.000,
    98.629,   374.122,   710.676,     7.105,     0.000,     0.000,   605.499,     0.450,   120.299,  1213.203,     1.000,     7.539,   495.836,   571.225,   294.222,   354.268,    47.951,   -32.608,     0.000,
    98.670,    97.212,   710.678,     7.107,     0.000,     0.000,   440.332,     0.450,   120.301,  1213.203,     1.000,     7.553,   348.289,   415.407,   297.519,   354.465,    42.884,   -32.712,     0.000,
    98.713,   446.684,   710.681,     7.108,     0.000,     0.000,   265.834,     0.450,   120.304,  1213.203,     1.000,     7.565,   179.827,   250.786,   294.217,   354.343,    36.351,   -25.517,     0.000,
    98.755,   461.933,   710.683,     7.108,     0.000,     0.000,    63.793,     0.450,   120.306,  1213.203,     1.000,     7.574,   -28.786,    60.182,   280.873,   353.947,    29.282,   -13.389,     0.000,
    98.798,   472.177,   710.685,     7.107,     0.000,     0.000,     3.008,     0.450,   120.308,  1213.203,     1.000,     7.579,   -95.149,     2.838,   274.393,   353.340,    26.614,    -7.574,     0.000,
    98.838,   474.306,   710.688,     7.106,     0.000,     0.000,     0.000,     0.450,   120.311,  1213.203,     1.000,     7.582,  -102.507,     0.000,   271.170,   352.865,    26.359,    -5.547,     0.000,
    98.881,   507.979,   710.690,     7.103,     0.000,     0.000,     0.000,     0.450,   120.313,  1213.203,     1.000,     7.583,  -107.172,     0.000,   267.991,   352.454,    23.801,    -1.093,     0.000,
    98.921,   213.532,   710.692,     7.098,     0.000,     0.000,     0.000,     0.450,   120.315,  1213.203,     1.000,     7.583,  -117.962,     0.000,   261.738,   352.146,    23.838,     3.716,     0.000,
    98.964,   517.173,   710.694,     7.091,     0.000,     0.000,     0.000,     0.450,   120.317,  1213.203,     1.000,     7.579,  -129.139,     0.000,   256.215,   351.982,    24.618,     8.755,     0.000,
    99.006,   527.317,   710.696,     7.082,     0.000,     0.000,     0.000,     0.450,   120.319,  1213.203,     1.000,     7.578,  -125.968,     0.000,   252.654,   351.825,    18.188,     8.609,     0.000,
    99.048,   554.747,   710.699,     7.072,     0.000,     0.000,     0.000,     0.450,   120.322,  1213.203,     1.000,     7.579,  -129.591,     0.000,   249.658,   351.663,    16.958,    10.627,     0.000,
    99.088,   442.247,   710.701,     7.062,     0.000,     0.000,     0.000,     0.450,   120.324,  1213.203,     1.000,     7.582,  -137.947,     0.000,   246.765,   351.515,    20.669,    12.528,     0.000,
    99.132,   604.754,   710.704,     7.050,     0.000,     0.000,     0.000,     0.450,   120.327,  1213.203,     1.000,     7.584,  -151.873,     0.000,   242.469,   351.397,    22.632,    20.313,     0.000,
    99.174,   643.177,   710.706,     7.041,     0.000,     0.000,     0.000,     0.450,   120.329,  1213.203,     1.000,     7.583,  -151.207,     0.000,   241.086,   351.305,    23.258,    17.730,     0.000,
    99.216,   657.466,   710.709,     7.035,     0.000,     0.000,     0.006,     0.450,   120.332,  1213.203,     1.000,     7.581,  -177.597,     0.006,   236.045,   351.222,    32.125,    30.301,     0.000,
    99.258,   674.579,   710.711,     7.031,     0.000,     0.000,    21.921,     0.450,   120.334,  1213.203,     1.000,     7.577,  -142.900,    20.680,   238.306,   351.147,    26.307,    24.431,     0.000,
    99.300,   686.869,   710.714,     7.026,     0.000,     0.000,   129.534,     0.450,   120.337,  1213.203,     1.000,     7.571,   -26.956,   122.201,   242.934,   351.118,    21.576,    19.397,     0.000,
    99.339,   557.852,   710.716,     7.020,     0.000,     0.000,   346.648,     0.450,   120.339,  1213.203,     1.000,     7.564,   220.166,   327.027,   259.489,   351.238,    12.339,     2.773,     0.000,
    99.383,   697.720,   710.719,     7.015,     0.000,     0.000,   529.955,     0.450,   120.342,  1213.203,     1.000,     7.558,   425.104,   499.958,   278.658,   351.846,    12.951,   -11.285,     0.000,
    99.423,   612.089,   710.721,     7.013,     0.000,     0.000,   674.342,     0.450,   120.344,  1213.203,     1.000,     7.555,   602.615,   636.171,   302.522,   352.881,    10.539,   -27.341,     0.000,
    99.466,   668.824,   710.724,     7.011,     0.000,     0.000,   738.017,     0.450,   120.347,  1213.203,     1.000,     7.554,   687.217,   696.242,   320.700,   354.162,    14.880,   -39.317,     0.000,
    99.508,   646.635,   710.726,     7.009,     0.000,     0.000,   750.075,     0.450,   120.349,  1213.203,     1.000,     7.556,   715.422,   707.618,   335.984,   355.531,    22.646,   -49.997,     0.000,
    99.549,   617.315,   710.728,     7.006,     0.000,     0.000,   805.227,     0.450,   120.351,  1213.203,     1.000,     7.563,   794.048,   759.648,   355.912,   356.986,    23.681,   -59.154,     0.000,
    99.590,   600.099,   710.731,     7.004,     0.000,     0.000,   721.064,     0.450,   120.354,  1213.203,     1.000,     7.571,   708.543,   680.249,   360.393,   358.437,    34.033,   -60.370,     0.000,
    99.629,   201.377,   710.733,     7.002,     0.000,     0.000,   525.014,     0.450,   120.356,  1213.203,     1.000,     7.574,   506.783,   495.296,   356.490,   359.667,    42.062,   -56.726,     0.000,
    99.670,   281.838,   710.735,     7.001,     0.000,     0.000,   279.865,     0.450,   120.358,  1213.203,     1.000,     7.568,   256.838,   264.023,   349.421,   360.326,    52.577,   -56.297,     0.000,
    99.713,   243.625,   710.738,     6.999,     0.000,     0.000,   153.126,     0.450,   120.361,  1213.203,     1.000,     7.550,   118.347,   144.459,   341.304,   360.445,    69.188,   -62.218,     0.000,
    99.756,   514.027,   710.740,     6.998,     0.000,     0.000,    47.815,     0.450,   120.363,  1213.203,     1.000,     7.521,     3.148,    45.108,   327.502,   360.266,    55.177,   -45.981,     0.000,
    99.795,    79.256,   710.743,     6.998,     0.000,     0.000,     1.845,     0.450,   120.366,  1213.203,     1.000,     7.492,   -44.342,     1.741,   320.001,   359.823,    38.793,   -32.533,     0.000,
    99.838,   175.217,   710.745,     6.997,     0.000,     0.000,     0.000,     0.450,   120.368,  1213.203,     1.000,     7.467,   -58.466,     0.000,   309.228,   359.398,    32.779,   -24.482,     0.000,
    99.880,   499.914,   710.748,     6.997,     0.000,     0.000,     0.000,     0.450,   120.371,  1213.203,     1.000,     7.451,   -61.351,     0.000,   301.089,   359.069,    25.336,   -21.965,     0.000,
    99.924,   604.159,   710.750,     6.997,     0.000,     0.000,     0.000,     0.450,   120.373,  1213.203,     1.000,     7.441,   -54.339,     0.000,   297.669,   358.777,    15.557,   -22.326,     0.000,
    99.962,   217.965,   710.752,     6.997,     0.000,     0.000,     0.000,     0.450,   120.375,  1213.203,     1.000,     7.436,   -54.315,     0.000,   293.901,   358.558,     7.420,   -17.762,     0.000,
   100.005,   471.990,   710.755,     6.997,     0.000,     0.000,     0.000,     0.450,   120.378,  1213.203,     1.000,     7.430,   -63.778,     0.000,   295.303,   358.386,    13.895,   -13.200,     0.000,
   100.045,   325.954,   710.757,     6.997,     0.000,     0.000,     0.000,     0.450,   120.380,  1213.203,     1.000,     7.427,   -60.577,     0.000,   295.981,   358.328,    12.027,   -13.796,     0.000,
   100.088,   452.437,   710.760,     6.997,     0.000,     0.000,     0.000,     0.450,   120.383,  1213.203,     1.000,     7.426,   -64.274,     0.000,   293.253,   358.329,    11.057,   -11.859,     0.000,
   100.130,   224.876,   710.761,     6.997,     0.000,     0.000,     0.000,     0.450,   120.384,  1213.203,     1.000,     7.426,   -57.394,     0.000,   300.737,   358.319,    18.017,   -18.205,     0.000,
   100.173,   520.955,   710.764,     6.998,     0.000,     0.000,     0.000,     0.450,   120.387,  1213.203,     1.000,     7.418,   -60.515,     0.000,   298.142,   358.243,    14.289,   -13.875,     0.000,
   100.214,   503.841,   710.766,     6.998,     0.000,     0.000,     0.001,     0.450,   120.389,  1213.203,     1.000,     7.405,   -68.043,     0.001,   298.883,   358.124,    23.560,   -14.757,     0.000,
   100.256,   559.511,   710.769,     6.998,     0.000,     0.000,     1.976,     0.450,   120.392,  1213.203,     1.000,     7.391,   -90.651,     1.864,   292.807,   357.954,    36.834,    -9.466,     0.000,
   100.296,   213.353,   710.771,     6.998,     0.000,     0.000,    13.071,     0.450,   120.394,  1213.203,     1.000,     7.386,  -101.972,    12.331,   273.575,   357.773,    22.817,     7.288,     0.000,
   100.338,   421.403,   710.773,     6.998,     0.000,     0.000,    14.943,     0.450,   120.396,  1213.203,     1.000,     7.394,   -97.324,    14.098,   271.200,   357.651,    15.626,     9.345,     0.000,
   100.379,   338.049,   710.775,     6.999,     0.000,     0.000,    41.843,     0.450,   120.398,  1213.203,     1.000,     7.412,   -66.353,    39.474,   272.011,   357.595,    11.440,     8.803,     0.000,
   100.421,   301.575,   710.778,     6.999,     0.000,     0.000,   164.327,     0.450,   120.401,  1213.203,     1.000,     7.437,    56.262,   155.025,   276.115,   357.687,    10.563,     6.628,     0.000,
   100.462,   339.023,   710.780,     6.999,     0.000,     0.000,   165.423,     0.450,   120.403,  1213.203,     1.000,     7.463,    74.276,   156.059,   283.527,   357.868,     6.212,     1.230,     0.000,
   100.505,   425.086,   710.782,     6.999,     0.000,     0.000,   347.745,     0.450,   120.405,  1213.203,     1.000,     7.483,   265.710,   328.061,   291.193,   358.243,    -0.956,    -3.742,     0.000,
   100.545,   149.961,   710.785,     6.999,     0.000,     0.000,   706.801,     0.450,   120.408,  1213.203,     1.000,     7.491,   653.448,   666.793,   317.227,   359.212,    -6.448,   -22.191,     0.000,
   100.588,   460.265,   710.787,     7.000,     0.000,     0.000,   533.801,     0.450,   120.410,  1213.203,     1.000,     7.489,   480.936,   503.586,   325.356,   360.264,    18.027,   -30.285,     0.000,
   100.630,   448.328,   710.789,     7.000,     0.000,     0.000,   351.629,     0.450,   120.412,  1213.203,     1.000,     7.480,   312.324,   331.726,   334.060,   360.862,    25.914,   -33.314,     0.000,
   100.672,   510.928,   710.791,     7.000,     0.000,     0.000,   531.823,     0.450,   120.414,  1213.203,     1.000,     7.476,   471.941,   501.720,   331.391,   361.357,    27.794,   -27.981,     0.000,
   100.712,   118.524,   710.793,     7.000,     0.000,     0.000,   285.327,     0.450,   120.416,  1213.203,     1.000,     7.482,   212.918,   269.176,   323.673,   361.812,    41.944,   -23.824,     0.000,
   100.755,   450.093,   710.796,     7.000,     0.000,     0.000,    79.651,     0.450,   120.419,  1213.203,     1.000,     7.490,   -11.473,    75.143,   307.864,   361.723,    40.870,    -8.114,     0.000,
   100.798,   497.852,   710.798,     7.001,     0.000,     0.000,     3.935,     0.450,   120.421,  1213.203,     1.000,     7.498,   -97.139,     3.712,   298.373,   361.367,    38.523,    -0.666,     0.000,
   100.840,   569.409,   710.801,     7.001,     0.000,     0.000,     0.000,     0.450,   120.424,  1213.203,     1.000,     7.498,  -115.351,     0.000,   292.518,   360.904,    42.372,     4.593,     0.000,
   100.882,   581.965,   710.803,     7.002,     0.000,     0.000,     0.000,     0.450,   120.426,  1213.203,     1.000,     7.492,  -124.255,     0.000,   286.838,   360.416,    40.768,     9.909,     0.000,
   100.923,   587.055,   710.805,     7.002,     0.000,     0.000,     0.000,     0.450,   120.428,  1213.203,     1.000,     7.486,  -126.735,     0.000,   281.264,   359.961,    34.493,    13.545,     0.000,
   100.963,   223.479,   710.807,     7.003,     0.000,     0.000,     0.000,     0.450,   120.430,  1213.203,     1.000,     7.479,  -136.119,     0.000,   279.046,   359.487,    38.038,    17.640,     0.000,
   101.006,   579.647,   710.810,     7.004,     0.000,     0.000,     0.000,     0.450,   120.433,  1213.203,     1.000,     7.468,  -129.612,     0.000,   280.142,   359.092,    34.462,    16.201,     0.000,
   101.045,   314.360,   710.812,     7.005,     0.000,     0.000,     0.000,     0.450,   120.435,  1213.203,     1.000,     7.455,  -131.162,     0.000,   275.135,   358.735,    31.047,    16.516,     0.000,
   101.090,   639.944,   710.814,     7.006,     0.000,     0.000,     0.000,     0.450,   120.437,  1213.203,     1.000,     7.443,  -151.671,     0.000,   267.082,   358.430,    36.562,    23.763,     0.000,
   101.132,   638.824,   710.816,     7.008,     0.000,     0.000,     0.000,     0.450,   120.439,  1213.203,     1.000,     7.441,  -153.402,     0.000,   262.431,   358.130,    31.532,    26.172,     0.000,
   101.174,   630.709,   710.818,     7.009,     0.000,     0.000,     0.000,     0.450,   120.441,  1213.203,     1.000,     7.449,  -150.143,     0.000,   260.972,   357.857,    29.681,    23.577,     0.000,
   101.215,   619.353,   710.821,     7.011,     0.000,     0.000,     0.001,     0.450,   120.444,  1213.203,     1.000,     7.464,  -150.169,     0.001,   259.565,   357.623,    28.742,    23.370,     0.000,
   101.257,   597.976,   710.823,     7.013,     0.000,     0.000,     3.946,     0.450,   120.446,  1213.203,     1.000,     7.482,  -148.141,     3.722,   258.209,   357.461,    28.429,    24.181,     0.000,
   101.299,   578.842,   710.825,     7.016,     0.000,     0.000,    39.841,     0.450,   120.448,  1213.203,     1.000,     7.500,  -105.651,    37.586,   259.961,   357.305,    25.264,    20.628,     0.000,
   101.340,   579.051,   710.827,     7.019,     0.000,     0.000,    56.751,     0.450,   120.450,  1213.203,     1.000,     7.522,   -95.778,    53.538,   258.692,   357.177,    28.291,    22.540,     0.000,
   101.382,   595.200,   710.830,     7.022,     0.000,     0.000,    77.713,     0.450,   120.453,  1213.203,     1.000,     7.548,   -70.828,    73.314,   260.589,   357.058,    29.030,    18.642,     0.000,
   101.420,   301.238,   710.832,     7.025,     0.000,     0.000,    89.657,     0.450,   120.455,  1213.203,     1.000,     7.575,   -63.998,    84.582,   259.413,   356.971,    30.117,    20.905,     0.000,
   101.465,   623.905,   710.834,     7.029,     0.000,     0.000,   164.322,     0.450,   120.457,  1213.203,     1.000,     7.598,    36.379,   155.021,   270.827,   356.945,    24.838,     7.685,     0.000,
   101.507,   635.219,   710.836,     7.032,     0.000,     0.000,   149.442,     0.450,   120.459,  1213.203,     1.000,     7.604,     4.558,   140.983,   266.563,   356.961,    31.842,    14.184,     0.000,
   101.549,   637.424,   710.838,     7.034,     0.000,     0.000,   335.696,     0.450,   120.461,  1213.203,     1.000,     7.598,   176.866,   316.695,   278.317,   357.037,    60.370,     0.738,     0.000,
   101.590,   628.116,   710.840,     7.035,     0.000,     0.000,   261.886,     0.450,   120.463,  1213.203,     1.000,     7.584,   116.770,   247.062,   273.993,   357.223,    42.727,     4.336,     0.000,
   101.632,   623.948,   710.842,     7.037,     0.000,     0.000,    52.806,     0.450,   120.465,  1213.203,     1.000,     7.574,   -80.935,    49.817,   263.539,   357.153,    24.792,    12.347,     0.000,
   101.674,   643.839,   710.844,     7.040,     0.000,     0.000,    42.839,     0.450,   120.467,  1213.203,     1.000,     7.564,  -147.560,    40.414,   247.455,   356.905,    44.559,    33.966,     0.000,
   101.715,   616.864,   710.846,     7.041,     0.000,     0.000,    21.891,     0.450,   120.469,  1213.203,     1.000,     7.544,  -208.243,    20.652,   243.586,   356.516,    62.521,    53.445,     0.000,
   101.758,   665.196,   710.849,     7.043,     0.000,     0.000,    20.962,     0.450,   120.472,  1213.203,     1.000,     7.516,  -188.992,    19.775,   240.678,   355.965,    49.868,    43.613,     0.000,
   101.800,   643.091,   710.850,     7.044,     0.000,     0.000,    11.924,     0.450,   120.473,  1213.203,     1.000,     7.489,  -217.068,    11.249,   240.001,   355.560,    61.351,    51.407,     0.000,
   101.840,   620.380,   710.852,     7.045,     0.000,     0.000,     0.000,     0.450,   120.475,  1213.203,     1.000,     7.461,  -233.882,     0.000,   237.233,   355.103,    61.183,    54.829,     0.000,
   101.883,   631.079,   710.855,     7.045,     0.000,     0.000,     0.000,     0.450,   120.478,  1213.203,     1.000,     7.433,  -165.904,     0.000,   286.184,   354.642,    52.017,    45.429,     0.000,
   101.924,   641.477,   710.857,     7.046,     0.000,     0.000,     0.000,     0.450,   120.480,  1213.203,     1.000,     7.407,  -178.439,     0.000,   285.210,   354.251,    56.659,    52.739,     0.000,
   101.966,   658.490,   710.859,     7.045,     0.000,     0.000,     0.000,     0.450,   120.482,  1213.203,     1.000,     7.382,  -180.723,     0.000,   286.664,   353.681,    61.723,    51.983,     0.000,
   102.008,   660.770,   710.860,     7.045,     0.000,     0.000,     0.000,     0.450,   120.483,  1213.203,     1.000,     7.354,  -291.733,     0.000,   231.180,   353.187,    90.494,    79.231,     0.000,
   102.050,   640.525,   710.863,     7.043,     0.000,     0.000,     0.000,     0.450,   120.486,  1213.203,     1.000,     7.323,  -257.380,     0.000,   231.057,   352.488,    71.177,    64.773,     0.000,
   102.091,   680.497,   710.865,     7.042,     0.000,     0.000,     0.000,     0.450,   120.488,  1213.203,     1.000,     7.299,  -220.573,     0.000,   228.959,   351.772,    49.695,    48.064,     0.000,
   102.133,   655.100,   710.867,     7.041,     0.000,     0.000,     0.000,     0.450,   120.490,  1213.203,     1.000,     7.282,  -209.212,     0.000,   230.813,   351.198,    47.749,    41.079,     0.000,
   102.175,   689.134,   710.869,     7.040,     0.000,     0.000,     0.000,     0.450,   120.492,  1213.203,     1.000,     7.268,  -213.565,     0.000,   228.741,   350.733,    48.048,    43.525,     0.000,
   102.213,   463.341,   710.872,     7.040,     0.000,     0.000,     0.012,     0.450,   120.495,  1213.203,     1.000,     7.258,  -203.376,     0.012,   228.629,   350.141,    41.687,    40.189,     0.000,
   102.258,   689.439,   710.874,     7.039,     0.000,     0.000,    44.859,     0.450,   120.497,  1213.203,     1.000,     7.247,  -156.410,    42.320,   232.479,   349.700,    44.900,    36.609,     0.000,
   102.300,   695.817,   710.876,     7.037,     0.000,     0.000,   193.284,     0.450,   120.499,  1213.203,     1.000,     7.239,     6.618,   182.343,   238.716,   349.365,    39.314,    25.762,     0.000,
   102.340,   623.596,   710.878,     7.036,     0.000,     0.000,   236.061,     0.450,   120.501,  1213.203,     1.000,     7.232,    40.048,   222.699,   240.849,   349.235,    47.955,    26.310,     0.000,
   102.383,   687.468,   710.880,     7.035,     0.000,     0.000,   430.338,     0.450,   120.503,  1213.203,     1.000,     7.224,   219.598,   405.980,   244.420,   349.220,    59.707,    21.876,     0.000,
   102.424,   604.944,   710.882,     7.034,     0.000,     0.000,   478.221,     0.450,   120.505,  1213.203,     1.000,     7.216,   268.308,   451.152,   244.343,   349.143,    56.284,    21.759,     0.000,
   102.465,   560.294,   710.884,     7.033,     0.000,     0.000,   721.128,     0.450,   120.507,  1213.203,     1.000,     7.212,   517.415,   680.309,   253.157,   349.333,    57.721,     8.998,     0.000,
   102.506,   510.845,   710.886,     7.034,     0.000,     0.000,   815.661,     0.450,   120.509,  1213.203,     1.000,     7.215,   625.312,   769.492,   262.248,   349.502,    59.032,    -2.106,     0.000,
   102.548,   538.978,   710.889,     7.036,     0.000,     0.000,   592.610,     0.450,   120.512,  1213.203,     1.000,     7.224,   411.812,   559.066,   256.061,   349.513,    48.754,     5.047,     0.000,
   102.589,   522.512,   710.891,     7.039,     0.000,     0.000,   312.779,     0.450,   120.514,  1213.203,     1.000,     7.238,   139.171,   295.075,   255.991,   349.400,    56.642,     5.852,     0.000,
   102.628,   172.016,   710.893,     7.043,     0.000,     0.000,   269.845,     0.450,   120.516,  1213.203,     1.000,     7.252,    92.511,   254.571,   252.894,   349.081,    57.213,     8.660,     0.000,
   102.673,   539.861,   710.896,     7.047,     0.000,     0.000,   146.393,     0.450,   120.519,  1213.203,     1.000,     7.266,   -20.684,   138.106,   252.847,   348.794,    54.570,     8.273,     0.000,
   102.714,   550.302,   710.897,     7.050,     0.000,     0.000,   222.070,     0.450,   120.520,  1213.203,     1.000,     7.276,    40.941,   209.500,   249.787,   348.485,    57.177,    12.684,     0.000,
   102.756,   548.885,   710.900,     7.051,     0.000,     0.000,    84.632,     0.450,   120.523,  1213.203,     1.000,     7.279,   -91.945,    79.842,   241.007,   348.110,    45.928,    18.756,     0.000,
   102.798,   554.107,   710.902,     7.051,     0.000,     0.000,     4.981,     0.450,   120.525,  1213.203,     1.000,     7.276,  -172.164,     4.699,   242.437,   347.295,    49.242,    22.763,     0.000,
   102.839,   546.594,   710.904,     7.050,     0.000,     0.000,     0.000,     0.450,   120.527,  1213.203,     1.000,     7.270,  -167.768,     0.000,   240.169,   346.811,    39.274,    21.851,     0.000,
   102.881,   564.220,   710.907,     7.047,     0.000,     0.000,     0.000,     0.450,   120.530,  1213.203,     1.000,     7.263,  -164.516,     0.000,   242.171,   346.342,    36.058,    24.288,     0.000,
   102.921,   355.642,   710.909,     7.045,     0.000,     0.000,     0.000,     0.450,   120.532,  1213.203,     1.000,     7.258,  -165.751,     0.000,   240.678,   345.795,    35.725,    24.909,     0.000,
   102.965,   652.517,   710.911,     7.043,     0.000,     0.000,     0.000,     0.450,   120.534,  1213.203,     1.000,     7.257,  -160.625,     0.000,   239.236,   345.503,    30.066,    24.292,     0.000,
   103.007,   624.875,   710.913,     7.043,     0.000,     0.000,     0.000,     0.450,   120.536,  1213.203,     1.000,     7.265,  -166.405,     0.000,   233.652,   345.290,    30.053,    24.714,     0.000,
   103.050,   676.922,   710.916,     7.045,     0.000,     0.000,     0.000,     0.450,   120.539,  1213.203,     1.000,     7.284,  -168.747,     0.000,   231.591,   345.232,    28.611,    26.495,     0.000,
   103.088,   471.704,   710.918,     7.048,     0.000,     0.000,     0.000,     0.450,   120.541,  1213.203,     1.000,     7.310,  -173.265,     0.000,   229.621,   345.324,    28.833,    28.730,     0.000,
   103.133,   680.213,   710.921,     7.053,     0.000,     0.000,     0.000,     0.450,   120.544,  1213.203,     1.000,     7.345,  -181.206,     0.000,   227.668,   345.503,    30.997,    32.374,     0.000,
   103.175,   686.587,   710.924,     7.057,     0.000,     0.000,     0.000,     0.450,   120.547,  1213.203,     1.000,     7.375,  -179.699,     0.000,   227.673,   345.703,    30.185,    31.484,     0.000,
   103.216,   381.881,   710.926,     7.059,     0.000,     0.000,     3.303,     0.450,   120.549,  1213.203,     1.000,     7.398,  -177.195,     3.116,   227.680,   345.902,    30.411,    31.678,     0.000,
   103.253,   117.758,   710.929,     7.059,     0.000,     0.000,    43.604,     0.450,   120.552,  1213.203,     1.000,     7.412,  -142.908,    41.136,   228.083,   346.071,    32.427,    33.629,     0.000,
   103.295,   323.193,   710.931,     7.058,     0.000,     0.000,   149.454,     0.450,   120.554,  1213.203,     1.000,     7.422,   -16.353,   140.994,   235.805,   346.289,    23.748,    23.115,     0.000,
   103.340,   692.794,   710.934,     7.056,     0.000,     0.000,   373.518,     0.450,   120.557,  1213.203,     1.000,     7.430,   215.293,   352.375,   243.821,   346.704,    22.635,    11.564,     0.000,
   103.384,   802.017,   710.937,     7.054,     0.000,     0.000,   543.854,     0.450,   120.560,  1213.203,     1.000,     7.441,   392.685,   513.069,   255.760,   347.526,    26.659,     1.959,     0.000,
   103.426,   780.718,   710.939,     7.052,     0.000,     0.000,   683.258,     0.450,   120.562,  1213.203,     1.000,     7.458,   545.871,   644.583,   271.255,   348.721,    31.055,    -9.808,     0.000,
   103.467,   752.469,   710.941,     7.051,     0.000,     0.000,   742.086,     0.450,   120.564,  1213.203,     1.000,     7.476,   616.082,   700.081,   280.980,   350.076,    30.567,   -15.665,     0.000,
   103.508,   707.263,   710.944,     7.050,     0.000,     0.000,   804.818,     0.450,   120.567,  1213.203,     1.000,     7.492,   698.584,   759.262,   294.347,   351.438,    30.358,   -26.771,     0.000,
   103.550,   680.260,   710.946,     7.049,     0.000,     0.000,   752.020,     0.450,   120.569,  1213.203,     1.000,     7.502,   649.922,   709.453,   297.819,   352.776,    34.678,   -30.104,     0.000,
   103.591,   673.309,   710.949,     7.049,     0.000,     0.000,   707.186,     0.450,   120.572,  1213.203,     1.000,     7.505,   619.933,   667.156,   304.780,   353.865,    32.918,   -34.780,     0.000,
   103.633,   641.869,   710.951,     7.048,     0.000,     0.000,   601.557,     0.450,   120.574,  1213.203,     1.000,     7.503,   530.954,   567.507,   308.298,   354.776,    26.784,   -36.710,     0.000,
   103.674,   601.812,   710.953,     7.047,     0.000,     0.000,   459.101,     0.450,   120.576,  1213.203,     1.000,     7.495,   385.830,   433.114,   304.838,   355.358,    32.544,   -35.780,     0.000,
   103.715,   585.432,   710.956,     7.047,     0.000,     0.000,   246.961,     0.450,   120.579,  1213.203,     1.000,     7.480,   190.781,   232.982,   304.861,   355.475,    22.588,   -31.000,     0.000,
   103.755,   481.463,   710.958,     7.047,     0.000,     0.000,    78.725,     0.450,   120.581,  1213.203,     1.000,     7.461,     1.997,    74.269,   287.757,   355.188,    23.654,   -18.814,     0.000,
   103.799,   600.201,   710.961,     7.046,     0.000,     0.000,     3.935,     0.450,   120.584,  1213.203,     1.000,     7.436,   -77.328,     3.712,   281.172,   354.634,    21.150,   -13.572,     0.000,
   103.840,   610.798,   710.963,     7.045,     0.000,     0.000,     0.000,     0.450,   120.586,  1213.203,     1.000,     7.409,   -84.552,     0.000,   277.913,   354.017,    19.731,   -11.283,     0.000,
   103.882,   644.431,   710.965,     7.043,     0.000,     0.000,     0.000,     0.450,   120.588,  1213.203,     1.000,     7.382,   -86.315,     0.000,   275.820,   353.382,    17.242,    -8.490,     0.000,
   103.924,   623.377,   710.968,     7.041,     0.000,     0.000,     0.000,     0.450,   120.591,  1213.203,     1.000,     7.357,   -99.023,     0.000,   266.385,   352.775,    13.418,    -0.785,     0.000,
   103.966,   666.739,   710.970,     7.039,     0.000,     0.000,     0.000,     0.450,   120.593,  1213.203,     1.000,     7.338,  -100.392,     0.000,   263.443,   352.268,    10.407,     1.160,     0.000,
   104.005,   489.071,   710.973,     7.037,     0.000,     0.000,     0.000,     0.450,   120.596,  1213.203,     1.000,     7.322,  -106.407,     0.000,   259.144,   351.763,    10.538,     3.250,     0.000,
   104.047,   456.463,   710.976,     7.035,     0.000,     0.000,     0.000,     0.450,   120.599,  1213.203,     1.000,     7.306,  -117.263,     0.000,   253.326,   351.243,    11.601,     7.745,     0.000,
   104.090,   641.513,   710.979,     7.032,     0.000,     0.000,     0.000,     0.450,   120.602,  1213.203,     1.000,     7.291,  -113.499,     0.000,   253.620,   350.779,     9.253,     7.087,     0.000,
   104.132,   621.271,   710.982,     7.029,     0.000,     0.000,     0.000,     0.450,   120.605,  1213.203,     1.000,     7.279,  -119.593,     0.000,   250.946,   350.373,    10.933,     9.233,     0.000,
   104.173,   583.449,   710.985,     7.027,     0.000,     0.000,     0.000,     0.450,   120.608,  1213.203,     1.000,     7.270,  -125.936,     0.000,   248.399,   349.967,    13.093,    11.275,     0.000,
